FLIGHT_MONTH,YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2021-02-01,2021,2,POLAND,EP,45438.40055,3996,FALSE
2021-02-01,2021,2,PORTUGAL,LP,64533.50075,3726,TRUE
2021-02-01,2021,2,ROMANIA,LR,27388.76045,2714,FALSE
2021-02-01,2021,2,SERBIA,LY,15742.6119,1078,FALSE
2021-02-01,2021,2,SLOVAKIA,LZ,2640.21915,385,FALSE
2021-02-01,2021,2,SLOVENIA,LJ,2120.13685,419,FALSE
2021-02-01,2021,2,SPAIN,LE,310537.3426,16211,FALSE
2021-02-01,2021,2,SWEDEN,ES,44104.8734,5352,FALSE
2021-02-01,2021,2,SWITZERLAND,LS,117622.45975,5850,FALSE
2021-02-01,2021,2,TÜRKIYE,LT,542824.81165,22728,FALSE
2021-02-01,2021,2,UNITED KINGDOM,EG,632903.32195,15700,TRUE
2021-03-01,2021,3,ALBANIA,LA,5118.939,564,FALSE
2021-03-01,2021,3,ARMENIA,UD,13334.03215,669,FALSE
2021-03-01,2021,3,AUSTRIA,LO,49806.616,4328,FALSE
2021-03-01,2021,3,BELGIUM,EB,286795.26045,4960,FALSE
2021-03-01,2021,3,BOSNIA AND HERZEGOVINA,LQ,2976.0716,330,FALSE
2021-03-01,2021,3,BULGARIA,LB,24323.053200000002,1343,FALSE
2021-03-01,2021,3,CANARY ISLANDS,GC,55110.5656,6625,FALSE
2021-03-01,2021,3,CROATIA,LD,5991.564200000001,1467,FALSE
2021-03-01,2021,3,CYPRUS,LC,17777.4004,915,FALSE
2021-03-01,2021,3,CZECHIA,LK,21326.59235,2051,FALSE
2021-03-01,2021,3,DENMARK,EK,64147.04675,3666,TRUE
2021-03-01,2021,3,ESTONIA,EE,5446.86765,812,FALSE
2021-03-01,2021,3,FINLAND,EF,54772.70245,3111,FALSE
2021-03-01,2021,3,FRANCE,LF,682901.9354,34440,FALSE
2021-03-01,2021,3,GEORGIA,UG,19596.34075,580,FALSE
2021-03-01,2021,3,GERMANY,ED,1032631.5658,33089,FALSE
2021-03-01,2021,3,GREECE,LG,47502.7457,6150,FALSE
2021-03-01,2021,3,HUNGARY,LH,19789.2103,1284,FALSE
2021-03-01,2021,3,ICELAND,BI,9183.43725,1115,FALSE
2021-03-01,2021,3,IRELAND,EI,57586.72115,1999,FALSE
2021-03-01,2021,3,ITALY,LI,295790.5365,19548,FALSE
2021-03-01,2021,3,KOSOVO,BK,6762.9681,482,FALSE
2021-03-01,2021,3,LATVIA,EV,7229.34595,761,FALSE
2021-03-01,2021,3,LITHUANIA,EY,8351.91955,903,FALSE
2021-03-01,2021,3,LUXEMBOURG,EL,149338.5617,1266,FALSE
2021-03-01,2021,3,MALTA,LM,7282.22205,653,FALSE
2021-03-01,2021,3,"MOLDOVA, REPUBLIC OF",LU,4679.0034000000005,336,FALSE
2021-03-01,2021,3,MONACO,LN,24.04395,37,FALSE
2021-03-01,2021,3,MONTENEGRO,LY,1447.11945,266,FALSE
2021-03-01,2021,3,NETHERLANDS,EH,499707.3386,10942,FALSE
2021-03-01,2021,3,NORTH MACEDONIA,LW,3790.3962,386,FALSE
2021-03-01,2021,3,NORWAY,EN,85557.3444,15502,TRUE
2021-03-01,2021,3,POLAND,EP,63049.6869,5652,FALSE
2021-03-01,2021,3,PORTUGAL,LP,82058.5341,4538,TRUE
2021-03-01,2021,3,ROMANIA,LR,33456.2246,3196,FALSE
2021-03-01,2021,3,SERBIA,LY,14523.5025,1347,FALSE
2021-03-01,2021,3,SLOVAKIA,LZ,2694.33125,409,FALSE
2021-03-01,2021,3,SLOVENIA,LJ,1922.85815,520,FALSE
2021-03-01,2021,3,SPAIN,LE,370811.85815,21115,FALSE
2021-03-01,2021,3,SWEDEN,ES,51049.8163,6434,FALSE
2021-03-01,2021,3,SWITZERLAND,LS,131296.52775,6613,FALSE
2021-03-01,2021,3,TÜRKIYE,LT,685150.43405,29083,FALSE
2021-03-01,2021,3,UNITED KINGDOM,EG,762743.2342,19639,TRUE
2021-04-01,2021,4,ALBANIA,LA,6162.00165,603,FALSE
2021-04-01,2021,4,ARMENIA,UD,13184.451000000001,670,FALSE
2021-04-01,2021,4,AUSTRIA,LO,67376.2407,4941,FALSE
2021-04-01,2021,4,BELGIUM,EB,304259.8772,5522,FALSE
2021-04-01,2021,4,BOSNIA AND HERZEGOVINA,LQ,3412.73835,377,FALSE
2021-04-01,2021,4,BULGARIA,LB,30643.20575,1514,FALSE
2021-04-01,2021,4,CANARY ISLANDS,GC,69403.54855,7284,FALSE
2021-04-01,2021,4,CROATIA,LD,8368.28425,1734,FALSE
2021-04-01,2021,4,CYPRUS,LC,23173.6228,1188,FALSE
2021-04-01,2021,4,CZECHIA,LK,26194.21995,2168,FALSE
2021-04-01,2021,4,DENMARK,EK,63757.95365,4015,TRUE
2021-04-01,2021,4,ESTONIA,EE,6127.49375,854,FALSE
2021-04-01,2021,4,FINLAND,EF,51851.1579,2802,FALSE
2021-04-01,2021,4,FRANCE,LF,660645.34865000006,32885,FALSE
