YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2012,5,BELGIUM,EB,339862.183,14441,FALSE
2012,5,BOSNIA AND HERZEGOVINA,LQ,3019.342,510,FALSE
2012,5,BULGARIA,LB,38942.795,2817,FALSE
2012,5,CANARY ISLANDS,GC,194540.801,11796,FALSE
2012,5,CROATIA,LD,35546.62,3919,FALSE
2012,5,CYPRUS,LC,93151.554,3112,FALSE
2012,5,CZECHIA,LK,85028.848,6776,FALSE
2012,5,DENMARK,EK,205960.588,14213,TRUE
2012,5,FINLAND,EF,169893.364,12287,FALSE
2012,5,FRANCE,LF,1665008.077,87807,FALSE
2012,5,GERMANY,ED,2488639.87,103981,FALSE
2012,5,GREECE,LG,288723.012,19239,FALSE
2012,5,HUNGARY,LH,50401.928,4208,FALSE
2012,5,ICELAND,BI,18323.258,1737,FALSE
2012,5,IRELAND,EI,176773.757,10252,FALSE
2012,5,ITALY,LI,1046245.986,75443,FALSE
2012,5,KOSOVO,BK,7855.374000000001,631,FALSE
2012,5,LATVIA,EV,34922.32,3177,FALSE
2012,5,LITHUANIA,EY,20277.946,1960,FALSE
2012,5,LUXEMBOURG,EL,91210.949,2488,FALSE
2012,5,MALTA,LM,29432.674,1575,FALSE
2012,5,"MOLDOVA, REPUBLIC OF",LU,6638.643,685,FALSE
2012,5,MONACO,LN,57.076,84,FALSE
2012,5,MONTENEGRO,LY,6891.56,819,FALSE
2012,5,NETHERLANDS,EH,847592.205,25028,FALSE
2012,5,NORTH MACEDONIA,LW,4542.2300000000005,447,FALSE
2012,5,NORWAY,EN,241999,34806,TRUE
2012,5,POLAND,EP,157952.16,15660,FALSE
2012,5,PORTUGAL,LP,278783.3,13565,TRUE
2012,5,ROMANIA,LR,75489.719,6718,FALSE
2012,5,SERBIA,LY,18182.416,2032,FALSE
2012,5,SLOVAKIA,LZ,9214.541000000001,1259,FALSE
2012,5,SLOVENIA,LJ,9943.111,1436,FALSE
2012,5,SPAIN,LE,1251333.28,67670,FALSE
2012,5,SWEDEN,ES,238881.579,25302,FALSE
2012,5,SWITZERLAND,LS,397335.081,21953,FALSE
2012,5,TÜRKIYE,LT,938664.147,44644,FALSE
2012,5,UNITED KINGDOM,EG,2763798.228,103741,TRUE
2012,6,ALBANIA,LA,7957.1810000000005,833,FALSE
2012,6,ARMENIA,UD,20438.406,980,FALSE
2012,6,AUSTRIA,LO,199977.626,16397,FALSE
2012,6,BELGIUM,EB,346776.558,14559,FALSE
2012,6,BOSNIA AND HERZEGOVINA,LQ,3982.047,583,FALSE
2012,6,BULGARIA,LB,76817.186,4584,FALSE
2012,6,CANARY ISLANDS,GC,199470.153,11805,FALSE
2012,6,CROATIA,LD,47693.406,4867,FALSE
2012,6,CYPRUS,LC,102470.847,3336,FALSE
2012,6,CZECHIA,LK,100048.372,7458,FALSE
2012,6,DENMARK,EK,231323.771,15089,TRUE
2012,6,FINLAND,EF,172448.868,11377,FALSE
2012,6,FRANCE,LF,1734999.4100000001,91147,FALSE
2012,6,GERMANY,ED,2503474.896,103511,FALSE
2012,6,GREECE,LG,376089.027,23039,FALSE
2012,6,HUNGARY,LH,52344.468,4295,FALSE
2012,6,ICELAND,BI,24980.561999999998,2041,FALSE
2012,6,IRELAND,EI,186557.767,10649,FALSE
2012,6,ITALY,LI,1127931.841,80223,FALSE
2012,6,KOSOVO,BK,8699.317000000001,692,FALSE
2012,6,LATVIA,EV,35297.22,3158,FALSE
2012,6,LITHUANIA,EY,21299.347999999998,1961,FALSE
2012,6,LUXEMBOURG,EL,93415.88,2566,FALSE
2012,6,MALTA,LM,31738.647,1652,FALSE
2012,6,"MOLDOVA, REPUBLIC OF",LU,8466.021,804,FALSE
2012,6,MONACO,LN,62.81,89,FALSE
2012,6,MONTENEGRO,LY,14157.225,1259,FALSE
2012,6,NETHERLANDS,EH,840466.553,24450,FALSE
2012,6,NORTH MACEDONIA,LW,4703.017,487,FALSE
2012,6,NORWAY,EN,261326.848,35245,TRUE
2012,6,POLAND,EP,183397.333,17518,FALSE
2012,6,PORTUGAL,LP,296129.054,14086,TRUE
2012,6,ROMANIA,LR,76611.457,6853,FALSE
2012,6,SERBIA,LY,20659.621,2300,FALSE
2012,6,SLOVAKIA,LZ,15205.056,1501,FALSE
2012,6,SLOVENIA,LJ,11826.577,1538,FALSE
2012,6,SPAIN,LE,1333539.551,70601,FALSE
2012,6,SWEDEN,ES,240249.787,22788,FALSE
2012,6,SWITZERLAND,LS,406270.809,22142,FALSE
2012,6,TÜRKIYE,LT,1032524.715,48841,FALSE
2012,6,UNITED KINGDOM,EG,2819481.045,103498,TRUE
2012,7,ALBANIA,LA,10068.58,1003,FALSE
2012,7,ARMENIA,UD,22796.711,1073,FALSE
2012,7,AUSTRIA,LO,202919.862,16353,FALSE
2012,7,BELGIUM,EB,368659.123,14715,FALSE
2012,7,BOSNIA AND HERZEGOVINA,LQ,4206.22,574,FALSE
2012,7,BULGARIA,LB,93853.182,5557,FALSE
2012,7,CANARY ISLANDS,GC,223023.107,12856,FALSE
2012,7,CROATIA,LD,59141.840000000004,5851,FALSE
2012,7,CYPRUS,LC,109259.926,3666,FALSE
2012,7,CZECHIA,LK,104577.367,7288,FALSE
2012,7,DENMARK,EK,243867.078,14157,TRUE
2012,7,FINLAND,EF,169786.426,9292,FALSE
2012,7,FRANCE,LF,1892557.126,94312,FALSE
2012,7,GERMANY,ED,2588868.084,103719,FALSE
2012,7,GREECE,LG,441312.133,27089,FALSE
2012,7,HUNGARY,LH,57276.019,4563,FALSE
2012,7,ICELAND,BI,25397.307,2170,FALSE
2012,7,IRELAND,EI,190717.012,10797,FALSE
2012,7,ITALY,LI,1232419.814,88107,FALSE
2012,7,KOSOVO,BK,12085.634,905,FALSE
2012,7,LATVIA,EV,35628.075,3291,FALSE
2012,7,LITHUANIA,EY,21539.411,1948,FALSE
2012,7,LUXEMBOURG,EL,94357.012,2626,FALSE
2012,7,MALTA,LM,33610.061,1826,FALSE
2012,7,"MOLDOVA, REPUBLIC OF",LU,9325.532000000001,851,FALSE
2012,7,MONACO,LN,63.428000000000004,92,FALSE
2012,7,MONTENEGRO,LY,15685.083,1434,FALSE
2012,7,NETHERLANDS,EH,907062.4,25790,FALSE
2012,7,NORTH MACEDONIA,LW,6648.974,620,FALSE
2012,7,NORWAY,EN,257293.092,30986,TRUE
2012,7,POLAND,EP,186270.531,16564,FALSE
2012,7,PORTUGAL,LP,340451.127,15851,TRUE
2012,7,ROMANIA,LR,81561.044,7156,FALSE
2012,7,SERBIA,LY,23654.836,2561,FALSE
2012,7,SLOVAKIA,LZ,17642.78,1640,FALSE
2012,7,SLOVENIA,LJ,13086.367,1528,FALSE
2012,7,SPAIN,LE,1476139.332,77288,FALSE
2012,7,SWEDEN,ES,226727.959,18096,FALSE
2012,7,SWITZERLAND,LS,433472.629,22711,FALSE
2012,7,TÜRKIYE,LT,1134824.179,52767,FALSE
2012,7,UNITED KINGDOM,EG,2964215.639,108340,TRUE
2012,8,ALBANIA,LA,10607.145,1072,FALSE
2012,8,ARMENIA,UD,22989.294,1108,FALSE
2012,8,AUSTRIA,LO,199752.309,15962,FALSE
2012,8,BELGIUM,EB,358399.158,14052,FALSE
2012,8,BOSNIA AND HERZEGOVINA,LQ,4349.05,571,FALSE
2012,8,BULGARIA,LB,92386.543,5397,FALSE
2012,8,CANARY ISLANDS,GC,229821.577,12843,FALSE
2012,8,CROATIA,LD,58481.945999999996,5857,FALSE
2012,8,CYPRUS,LC,109227.349,3651,FALSE
2012,8,CZECHIA,LK,104805.678,7307,FALSE
2012,8,DENMARK,EK,230962.038,14369,TRUE
2012,8,FINLAND,EF,175241.906,11282,FALSE
2012,8,FRANCE,LF,1848357.261,85754,FALSE
2012,8,GERMANY,ED,2552800.583,99992,FALSE
2012,8,GREECE,LG,446346.627,27645,FALSE
2012,8,HUNGARY,LH,57114.37,4461,FALSE
2012,8,ICELAND,BI,24605.592,2202,FALSE
2012,8,IRELAND,EI,188156.423,10654,FALSE
2012,8,ITALY,LI,1225187.304,84433,FALSE
2012,8,KOSOVO,BK,11784.22,894,FALSE
2012,8,LATVIA,EV,34654.109,3219,FALSE
2012,8,LITHUANIA,EY,21455.139,1979,FALSE
2012,8,LUXEMBOURG,EL,90927.331,2329,FALSE
2012,8,MALTA,LM,34185.209,1799,FALSE
2012,8,"MOLDOVA, REPUBLIC OF",LU,9395.817000000001,846,FALSE
2012,8,MONACO,LN,59.11,84,FALSE
2012,8,MONTENEGRO,LY,15976.188,1429,FALSE
2012,8,NETHERLANDS,EH,902384.027,25682,FALSE
2012,8,NORTH MACEDONIA,LW,5917.059,579,FALSE
2012,8,NORWAY,EN,255278.61000000002,34807,TRUE
2012,8,POLAND,EP,177930.048,15013,FALSE
2012,8,PORTUGAL,LP,342638.353,16036,TRUE
2012,8,ROMANIA,LR,85885.643,7187,FALSE
2012,8,SERBIA,LY,24553.635000000002,2577,FALSE
2012,8,SLOVAKIA,LZ,17779.123,1660,FALSE
2012,8,SLOVENIA,LJ,12923.654,1478,FALSE
2012,8,SPAIN,LE,1477569.978,75748,FALSE
2012,8,SWEDEN,ES,237166.023,22289,FALSE
2012,8,SWITZERLAND,LS,424270.432,21971,FALSE
2012,8,TÜRKIYE,LT,1137983.138,52763,FALSE
2012,8,UNITED KINGDOM,EG,2953248.851,106655,TRUE
2012,9,ALBANIA,LA,9003.173,938,FALSE
2012,9,ARMENIA,UD,20870.632,1014,FALSE
2012,9,AUSTRIA,LO,197384.837,16144,FALSE
2012,9,BELGIUM,EB,337731.852,14496,FALSE
2012,9,BOSNIA AND HERZEGOVINA,LQ,4044.208,563,FALSE
2012,9,BULGARIA,LB,62985.458,3966,FALSE
2012,9,CANARY ISLANDS,GC,208963.046,11892,FALSE
2012,9,CROATIA,LD,49913.855,4922,FALSE
2012,9,CYPRUS,LC,103155.976,3337,FALSE
2012,9,CZECHIA,LK,98343.632,7407,FALSE
2012,9,DENMARK,EK,218687.701,15059,TRUE
2012,9,FINLAND,EF,175156.487,11834,FALSE
2012,9,FRANCE,LF,1725454.44,88784,FALSE
2012,9,GERMANY,ED,2509400.886,103740,FALSE
2012,9,GREECE,LG,381142.724,23055,FALSE
2012,9,HUNGARY,LH,55551.656,4344,FALSE
2012,9,ICELAND,BI,21529.094,1725,FALSE
2012,9,IRELAND,EI,178130.014,10118,FALSE
2012,9,ITALY,LI,1129581.387,78539,FALSE
2012,9,KOSOVO,BK,9174.274000000001,704,FALSE
2012,9,LATVIA,EV,32060.894,3012,FALSE
2012,9,LITHUANIA,EY,20153.613,1915,FALSE
2012,9,LUXEMBOURG,EL,89196.217,2440,FALSE
2012,9,MALTA,LM,30906.452,1638,FALSE
2012,9,"MOLDOVA, REPUBLIC OF",LU,8811.521,857,FALSE
2012,9,MONACO,LN,42.089,62,FALSE
2012,9,MONTENEGRO,LY,13222.111,1115,FALSE
2012,9,NETHERLANDS,EH,844023.268,24325,FALSE
2012,9,NORTH MACEDONIA,LW,4597.307,472,FALSE
2012,9,NORWAY,EN,250978.21,34933,TRUE
2012,9,POLAND,EP,171546.465,14852,FALSE
2012,9,PORTUGAL,LP,306637.896,14255,TRUE
2012,9,ROMANIA,LR,82537.128,6900,FALSE
2012,9,SERBIA,LY,21281.086,2253,FALSE
2012,9,SLOVAKIA,LZ,14786.401,1506,FALSE
2012,9,SLOVENIA,LJ,11246.351,1383,FALSE
2012,9,SPAIN,LE,1354529.74,69614,FALSE
2012,9,SWEDEN,ES,240603.02000000002,24947,FALSE
2012,9,SWITZERLAND,LS,403897.787,21963,FALSE
2012,9,TÜRKIYE,LT,1065422.935,49686,FALSE
2012,9,UNITED KINGDOM,EG,2806394.297,103132,TRUE
2012,10,ALBANIA,LA,7572.133000000001,841,FALSE
2012,10,ARMENIA,UD,18757.358,901,FALSE
2012,10,AUSTRIA,LO,185869.416,15555,FALSE
2012,10,BELGIUM,EB,316200.349,13973,FALSE
2012,10,BOSNIA AND HERZEGOVINA,LQ,3133.897,501,FALSE
2012,10,BULGARIA,LB,30696.379,2385,FALSE
2012,10,CANARY ISLANDS,GC,242655.422,12188,FALSE
2012,10,CROATIA,LD,28723.737,3364,FALSE
2012,10,CYPRUS,LC,97169.001,3131,FALSE
2012,10,CZECHIA,LK,83602.583,6431,FALSE
2012,10,DENMARK,EK,219683.394,15629,TRUE
2012,10,FINLAND,EF,180751.998,12059,FALSE
2012,10,FRANCE,LF,1656232.938,86346,FALSE
2012,10,GERMANY,ED,2514051.707,104572,FALSE
2012,10,GREECE,LG,228885.019,16473,FALSE
2012,10,HUNGARY,LH,54085.393,4271,FALSE
2012,10,ICELAND,BI,19384.777000000002,1735,FALSE
2012,10,IRELAND,EI,164294.199,9822,FALSE
2012,10,ITALY,LI,1022926.091,70152,FALSE
2012,10,KOSOVO,BK,7708.936000000001,646,FALSE
2012,10,LATVIA,EV,30083.268,2907,FALSE
2012,10,LITHUANIA,EY,19976.398,1995,FALSE
2012,10,LUXEMBOURG,EL,88197.166,2482,FALSE
2012,10,MALTA,LM,29302.553,1531,FALSE
2012,10,"MOLDOVA, REPUBLIC OF",LU,7525.823,764,FALSE
2012,10,MONACO,LN,30.591,45,FALSE
2012,10,MONTENEGRO,LY,5968.487,650,FALSE
2012,10,NETHERLANDS,EH,848593.18,24033,FALSE
2012,10,NORTH MACEDONIA,LW,3949.386,425,FALSE
2012,10,NORWAY,EN,252768.821,36235,TRUE
2012,10,POLAND,EP,145404.598,13966,FALSE
2012,10,PORTUGAL,LP,286857.487,13515,TRUE
2012,10,ROMANIA,LR,68400.365,6185,FALSE
2012,10,SERBIA,LY,18387.209000000003,2017,FALSE
2012,10,SLOVAKIA,LZ,9083.333,1182,FALSE
2012,10,SLOVENIA,LJ,9669.661,1280,FALSE
2012,10,SPAIN,LE,1208816.485,63350,FALSE
2012,10,SWEDEN,ES,244033.237,26112,FALSE
2012,10,SWITZERLAND,LS,402946.267,21547,FALSE
2012,10,TÜRKIYE,LT,980099.316,46132,FALSE
2012,10,UNITED KINGDOM,EG,2725714.369,100595,TRUE
2012,11,ALBANIA,LA,7578.828,825,FALSE
2012,11,ARMENIA,UD,16092.194,784,FALSE
2012,11,AUSTRIA,LO,166623.156,13963,FALSE
2012,11,BELGIUM,EB,281109.436,12188,FALSE
2012,11,BOSNIA AND HERZEGOVINA,LQ,2504.634,438,FALSE
2012,11,BULGARIA,LB,21871.467,1852,FALSE
2012,11,CANARY ISLANDS,GC,253113.636,11846,FALSE
2012,11,CROATIA,LD,12461.218,1991,FALSE
2012,11,CYPRUS,LC,51323.71,1870,FALSE
2012,11,CZECHIA,LK,66528.757,5596,FALSE
2012,11,DENMARK,EK,199950.122,14286,TRUE
2012,11,FINLAND,EF,164524.188,11284,FALSE
2012,11,FRANCE,LF,1477982.869,73833,FALSE
2012,11,GERMANY,ED,2213768.658,89351,FALSE
2012,11,GREECE,LG,90879.164,9622,FALSE
2012,11,HUNGARY,LH,46120.791,3721,FALSE
2012,11,ICELAND,BI,17004.307,1486,FALSE
2012,11,IRELAND,EI,133084.869,8225,FALSE
2012,11,ITALY,LI,806870.139,55480,FALSE
2012,11,KOSOVO,BK,7020.3730000000005,605,FALSE
2012,11,LATVIA,EV,25609.551,2447,FALSE
2012,11,LITHUANIA,EY,15877.923999999999,1549,FALSE
2012,11,LUXEMBOURG,EL,89889.71,2244,FALSE
2012,11,MALTA,LM,18622.816,997,FALSE
2012,11,"MOLDOVA, REPUBLIC OF",LU,5581.993,587,FALSE
2012,11,MONACO,LN,24.235,35,FALSE
2012,11,MONTENEGRO,LY,3520.405,513,FALSE
2012,11,NETHERLANDS,EH,741745.631,20146,FALSE
2012,11,NORTH MACEDONIA,LW,4085.869,402,FALSE
2012,11,NORWAY,EN,228651.561,33582,TRUE
2012,11,POLAND,EP,116228.057,11822,FALSE
2012,11,PORTUGAL,LP,218720.499,10226,TRUE
2012,11,ROMANIA,LR,58420.313,5344,FALSE
2012,11,SERBIA,LY,15790.355,1788,FALSE
2012,11,SLOVAKIA,LZ,5196.5250000000005,834,FALSE
2012,11,SLOVENIA,LJ,8057.245000000001,1105,FALSE
2012,11,SPAIN,LE,869479.022,45782,FALSE
2012,11,SWEDEN,ES,223565.852,23839,FALSE
2012,11,SWITZERLAND,LS,354458.829,18776,FALSE
2012,11,TÜRKIYE,LT,728512.209,35630,FALSE
2012,11,UNITED KINGDOM,EG,2343132.916,84961,TRUE
2012,12,ALBANIA,LA,8024.168000000001,831,FALSE
2012,12,ARMENIA,UD,16791.901,820,FALSE
2012,12,AUSTRIA,LO,163587.101,12854,FALSE
2012,12,BELGIUM,EB,278932.664,10908,FALSE
2012,12,BOSNIA AND HERZEGOVINA,LQ,2008.51,371,FALSE
2012,12,BULGARIA,LB,24554.037,1816,FALSE
2012,12,CANARY ISLANDS,GC,263652.014,12445,FALSE
2012,12,CROATIA,LD,12020.94,1837,FALSE
2012,12,CYPRUS,LC,39120.193,1574,FALSE
2012,12,CZECHIA,LK,64196.461,5080,FALSE
2012,12,DENMARK,EK,181534.042,11715,TRUE
2012,12,FINLAND,EF,167418.483,9477,FALSE
2012,12,FRANCE,LF,1521004.583,70827,FALSE
2012,12,GERMANY,ED,2037609.826,76041,FALSE
2012,12,GREECE,LG,85613.832,9176,FALSE
2012,12,HUNGARY,LH,43324.252,3340,FALSE
2012,12,ICELAND,BI,14426.253,1441,FALSE
2012,12,IRELAND,EI,128843.49799999999,7986,FALSE
2012,12,ITALY,LI,828923.438,54782,FALSE
2012,12,KOSOVO,BK,8771.049,706,FALSE
2012,12,LATVIA,EV,26490.585,2411,FALSE
2012,12,LITHUANIA,EY,15069.917000000001,1503,FALSE
2012,12,LUXEMBOURG,EL,87201.546,2088,FALSE
2012,12,MALTA,LM,18274.764000000003,978,FALSE
2012,12,"MOLDOVA, REPUBLIC OF",LU,6092.36,621,FALSE
