YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2017,4,SLOVAKIA,LZ,10074.338,1084,FALSE
2017,4,SLOVENIA,LJ,8875.357,1330,FALSE
2017,4,SPAIN,LE,1341735.773,67082,FALSE
2017,4,SWEDEN,ES,266985.332,23653,FALSE
2017,4,SWITZERLAND,LS,450531.95,20914,FALSE
2017,4,TÜRKIYE,LT,1100718.386,51040,FALSE
2017,4,UNITED KINGDOM,EG,2975452.621,102851,TRUE
2017,5,ALBANIA,LA,9615.686,920,FALSE
2017,5,ARMENIA,UD,17927.994,922,FALSE
2017,5,AUSTRIA,LO,217149.802,15187,FALSE
2017,5,BELGIUM,EB,386184.962,15510,FALSE
2017,5,BOSNIA AND HERZEGOVINA,LQ,7397.198,748,FALSE
2017,5,BULGARIA,LB,59384.903,3798,FALSE
2017,5,CANARY ISLANDS,GC,264385.305,13896,FALSE
2017,5,CROATIA,LD,55795.931,5496,FALSE
2017,5,CYPRUS,LC,110704.148,3968,FALSE
2017,5,CZECHIA,LK,101564.248,7646,FALSE
2017,5,DENMARK,EK,249805.197,16905,TRUE
2017,5,ESTONIA,EE,17155.457000000002,2172,FALSE
2017,5,FINLAND,EF,180175.465,10459,FALSE
2017,5,FRANCE,LF,1822001.276,90029,FALSE
2017,5,GEORGIA,UG,29770.171000000002,1592,FALSE
2017,5,GERMANY,ED,2632541.869,106030,FALSE
2017,5,GREECE,LG,394687.975,23739,FALSE
2017,5,HUNGARY,LH,73283.127,4917,FALSE
2017,5,ICELAND,BI,53246.534,2173,FALSE
2017,5,IRELAND,EI,267290.578,12625,FALSE
2017,5,ITALY,LI,1208417.229,71650,FALSE
2017,5,KOSOVO,BK,8880.764000000001,652,FALSE
2017,5,LATVIA,EV,35216.031,3253,FALSE
2017,5,LITHUANIA,EY,31967.91,2671,FALSE
2017,5,LUXEMBOURG,EL,130378.57,3231,FALSE
2017,5,MALTA,LM,42208.141,2404,FALSE
2017,5,"MOLDOVA, REPUBLIC OF",LU,17103.227,1241,FALSE
2017,5,MONACO,LN,37.56,64,FALSE
2017,5,MONTENEGRO,LY,10300.401,977,FALSE
2017,5,NETHERLANDS,EH,996609.884,29417,FALSE
2017,5,NORTH MACEDONIA,LW,9186.547,701,FALSE
2017,5,NORWAY,EN,258308.892,32577,TRUE
2017,5,POLAND,EP,219114.937,17247,FALSE
2017,5,PORTUGAL,LP,399603.187,19551,TRUE
2017,5,ROMANIA,LR,113180.049,8475,FALSE
2017,5,SERBIA,LY,31881.165,2844,FALSE
2017,5,SLOVAKIA,LZ,11462.531,1268,FALSE
2017,5,SLOVENIA,LJ,10097.658,1510,FALSE
2017,5,SPAIN,LE,1523394.58,76703,FALSE
2017,5,SWEDEN,ES,288989.71,27056,FALSE
2017,5,SWITZERLAND,LS,458108.567,22166,FALSE
2017,5,TÜRKIYE,LT,1253531.923,56454,FALSE
2017,5,UNITED KINGDOM,EG,3215892.191,115847,TRUE
2017,6,ALBANIA,LA,11493.130000000001,1030,FALSE
2017,6,ARMENIA,UD,18895.752,941,FALSE
2017,6,AUSTRIA,LO,224402.09100000001,15312,FALSE
2017,6,BELGIUM,EB,384460.114,15383,FALSE
2017,6,BOSNIA AND HERZEGOVINA,LQ,8895.407000000001,802,FALSE
2017,6,BULGARIA,LB,102685.73300000001,5814,FALSE
2017,6,CANARY ISLANDS,GC,269498.758,13966,FALSE
2017,6,CROATIA,LD,77240.367,6645,FALSE
2017,6,CYPRUS,LC,118216.224,4288,FALSE
2017,6,CZECHIA,LK,124388.878,8640,FALSE
2017,6,DENMARK,EK,265238.216,17235,TRUE
2017,6,ESTONIA,EE,17191.256,2106,FALSE
2017,6,FINLAND,EF,187662.517,10216,FALSE
2017,6,FRANCE,LF,1869443.113,91457,FALSE
2017,6,GEORGIA,UG,35146.393,1901,FALSE
2017,6,GERMANY,ED,2656149.015,105651,FALSE
2017,6,GREECE,LG,530066.815,31591,FALSE
2017,6,HUNGARY,LH,76940.581,5023,FALSE
2017,6,ICELAND,BI,74034.43000000001,2621,FALSE
2017,6,IRELAND,EI,295069.673,13277,FALSE
2017,6,ITALY,LI,1295320.494,76178,FALSE
2017,6,KOSOVO,BK,8816.604000000001,639,FALSE
2017,6,LATVIA,EV,39876.652,3478,FALSE
2017,6,LITHUANIA,EY,33085.522,2699,FALSE
2017,6,LUXEMBOURG,EL,135456.514,3244,FALSE
2017,6,MALTA,LM,41483.265,2465,FALSE
2017,6,"MOLDOVA, REPUBLIC OF",LU,19508.311,1422,FALSE
2017,6,MONACO,LN,42.985,69,FALSE
2017,6,MONTENEGRO,LY,21950.434,1622,FALSE
2017,6,NETHERLANDS,EH,975447.303,28409,FALSE
2017,6,NORTH MACEDONIA,LW,9474.501,770,FALSE
2017,6,NORWAY,EN,275085.445,32216,TRUE
2017,6,POLAND,EP,246113.576,18544,FALSE
2017,6,PORTUGAL,LP,425181.865,20388,TRUE
2017,6,ROMANIA,LR,119726.912,8798,FALSE
2017,6,SERBIA,LY,36491.582,3127,FALSE
2017,6,SLOVAKIA,LZ,17544.725,1637,FALSE
2017,6,SLOVENIA,LJ,10898.173,1592,FALSE
2017,6,SPAIN,LE,1629211.208,81078,FALSE
2017,6,SWEDEN,ES,298386.655,25502,FALSE
2017,6,SWITZERLAND,LS,467670.712,22079,FALSE
2017,6,TÜRKIYE,LT,1350251.635,59614,FALSE
2017,6,UNITED KINGDOM,EG,3273946.754,117182,TRUE
2017,7,ALBANIA,LA,13773.034,1253,FALSE
2017,7,ARMENIA,UD,22576.046000000002,1117,FALSE
2017,7,AUSTRIA,LO,238628.614,15774,FALSE
2017,7,BELGIUM,EB,410627.508,15979,FALSE
2017,7,BOSNIA AND HERZEGOVINA,LQ,12596.678,942,FALSE
2017,7,BULGARIA,LB,128944.601,7215,FALSE
2017,7,CANARY ISLANDS,GC,299474.604,15513,FALSE
2017,7,CROATIA,LD,101042.139,8522,FALSE
2017,7,CYPRUS,LC,130961.42,4816,FALSE
2017,7,CZECHIA,LK,135799.86000000002,8899,FALSE
2017,7,DENMARK,EK,288038.533,16239,TRUE
2017,7,ESTONIA,EE,18928.896,2093,FALSE
2017,7,FINLAND,EF,193482.259,9098,FALSE
2017,7,FRANCE,LF,2071557.395,95728,FALSE
2017,7,GEORGIA,UG,44737.950000000004,2348,FALSE
2017,7,GERMANY,ED,2815284.267,107919,FALSE
2017,7,GREECE,LG,632415.224,37779,FALSE
2017,7,HUNGARY,LH,86756.843,5516,FALSE
2017,7,ICELAND,BI,78101.825,2762,FALSE
2017,7,IRELAND,EI,309783.544,13673,FALSE
2017,7,ITALY,LI,1426670.387,84224,FALSE
2017,7,KOSOVO,BK,12926.687,925,FALSE
2017,7,LATVIA,EV,40016.746,3559,FALSE
2017,7,LITHUANIA,EY,23863.542,2225,FALSE
2017,7,LUXEMBOURG,EL,147273.572,3182,FALSE
2017,7,MALTA,LM,44961.879,2689,FALSE
2017,7,"MOLDOVA, REPUBLIC OF",LU,20578.504,1464,FALSE
2017,7,MONACO,LN,37.276,57,FALSE
2017,7,MONTENEGRO,LY,25709.323,1927,FALSE
2017,7,NETHERLANDS,EH,1027309.968,29479,FALSE
2017,7,NORTH MACEDONIA,LW,11996.825,963,FALSE
2017,7,NORWAY,EN,289614.967,29197,TRUE
2017,7,POLAND,EP,268307.056,19358,FALSE
2017,7,PORTUGAL,LP,471679.535,22440,TRUE
2017,7,ROMANIA,LR,132444.965,9465,FALSE
2017,7,SERBIA,LY,39680.666,3473,FALSE
2017,7,SLOVAKIA,LZ,24094.823,1974,FALSE
2017,7,SLOVENIA,LJ,12207.421,1685,FALSE
2017,7,SPAIN,LE,1803233.182,88391,FALSE
2017,7,SWEDEN,ES,298418.62,21918,FALSE
2017,7,SWITZERLAND,LS,501878.341,22865,FALSE
2017,7,TÜRKIYE,LT,1523329.935,68370,FALSE
2017,7,UNITED KINGDOM,EG,3456507.143,120729,TRUE
2017,8,ALBANIA,LA,14690.821,1330,FALSE
2017,8,ARMENIA,UD,22998.966,1138,FALSE
2017,8,AUSTRIA,LO,234879.359,15365,FALSE
2017,8,BELGIUM,EB,405411.326,15471,FALSE
2017,8,BOSNIA AND HERZEGOVINA,LQ,13856.428,999,FALSE
2017,8,BULGARIA,LB,123334.038,7045,FALSE
2017,8,CANARY ISLANDS,GC,300863.86,15780,FALSE
2017,8,CROATIA,LD,96929.727,8392,FALSE
2017,8,CYPRUS,LC,127690.796,4830,FALSE
2017,8,CZECHIA,LK,136245.072,8824,FALSE
2017,8,DENMARK,EK,271072.804,16843,TRUE
2017,8,ESTONIA,EE,20028.413,2237,FALSE
2017,8,FINLAND,EF,194347.668,10298,FALSE
2017,8,FRANCE,LF,2035424.673,87886,FALSE
2017,8,GEORGIA,UG,47480.445,2463,FALSE
2017,8,GERMANY,ED,2799347.784,105060,FALSE
2017,8,GREECE,LG,630182.587,38328,FALSE
2017,8,HUNGARY,LH,82624.675,5262,FALSE
2017,8,ICELAND,BI,78485.297,2752,FALSE
2017,8,IRELAND,EI,307046.687,13477,FALSE
2017,8,ITALY,LI,1403439.698,81174,FALSE
2017,8,KOSOVO,BK,13318.425,984,FALSE
2017,8,LATVIA,EV,38866.026,3641,FALSE
2017,8,LITHUANIA,EY,24472.357,2301,FALSE
2017,8,LUXEMBOURG,EL,138328.96600000001,2969,FALSE
2017,8,MALTA,LM,44893.634,2728,FALSE
2017,8,"MOLDOVA, REPUBLIC OF",LU,20834.054,1494,FALSE
2017,8,MONACO,LN,45.2,70,FALSE
2017,8,MONTENEGRO,LY,25118.571,1866,FALSE
2017,8,NETHERLANDS,EH,1033224.253,29493,FALSE
2017,8,NORTH MACEDONIA,LW,13732.751,1061,FALSE
2017,8,NORWAY,EN,279416.094,32241,TRUE
2017,8,POLAND,EP,265565.049,19282,FALSE
2017,8,PORTUGAL,LP,476584.723,22563,TRUE
2017,8,ROMANIA,LR,133611.548,9338,FALSE
2017,8,SERBIA,LY,40766.058,3463,FALSE
2017,8,SLOVAKIA,LZ,23864.819,2035,FALSE
2017,8,SLOVENIA,LJ,12728.788,1730,FALSE
2017,8,SPAIN,LE,1783921.731,86354,FALSE
2017,8,SWEDEN,ES,298934.371,24881,FALSE
2017,8,SWITZERLAND,LS,496847.937,22349,FALSE
2017,8,TÜRKIYE,LT,1556829.915,69661,FALSE
2017,8,UNITED KINGDOM,EG,3448486.938,119876,TRUE
2017,9,ALBANIA,LA,13235.249,1227,FALSE
2017,9,ARMENIA,UD,22090.588,1080,FALSE
2017,9,AUSTRIA,LO,227062.425,15408,FALSE
2017,9,BELGIUM,EB,392508.937,15432,FALSE
2017,9,BOSNIA AND HERZEGOVINA,LQ,10212.85,857,FALSE
2017,9,BULGARIA,LB,93115.235,5532,FALSE
2017,9,CANARY ISLANDS,GC,279061.724,14997,FALSE
2017,9,CROATIA,LD,77988.885,6599,FALSE
2017,9,CYPRUS,LC,120650.42,4409,FALSE
2017,9,CZECHIA,LK,131601.936,8691,FALSE
2017,9,DENMARK,EK,259237.025,17024,TRUE
2017,9,ESTONIA,EE,18944.777000000002,2259,FALSE
2017,9,FINLAND,EF,193042.235,10722,FALSE
2017,9,FRANCE,LF,1880669.645,89864,FALSE
2017,9,GEORGIA,UG,43059.811,2326,FALSE
2017,9,GERMANY,ED,2737582.511,108595,FALSE
2017,9,GREECE,LG,542605.5,32233,FALSE
2017,9,HUNGARY,LH,78984.24,5114,FALSE
2017,9,ICELAND,BI,73964.921,2549,FALSE
2017,9,IRELAND,EI,287985.889,12774,FALSE
2017,9,ITALY,LI,1320336.076,76376,FALSE
2017,9,KOSOVO,BK,9931.866,751,FALSE
2017,9,LATVIA,EV,36852.004,3482,FALSE
2017,9,LITHUANIA,EY,32264.992,2734,FALSE
2017,9,LUXEMBOURG,EL,138649.055,3158,FALSE
2017,9,MALTA,LM,42303.514,2524,FALSE
2017,9,"MOLDOVA, REPUBLIC OF",LU,17688.663,1304,FALSE
2017,9,MONACO,LN,34.526,51,FALSE
2017,9,MONTENEGRO,LY,20392.029,1490,FALSE
2017,9,NETHERLANDS,EH,985268.119,28215,FALSE
2017,9,NORTH MACEDONIA,LW,11647.298999999999,883,FALSE
2017,9,NORWAY,EN,267589.344,32470,TRUE
2017,9,POLAND,EP,263382.992,19425,FALSE
2017,9,PORTUGAL,LP,448350.3,21130,TRUE
2017,9,ROMANIA,LR,126190.567,8996,FALSE
2017,9,SERBIA,LY,37819.999,3235,FALSE
2017,9,SLOVAKIA,LZ,19687.347999999998,1784,FALSE
2017,9,SLOVENIA,LJ,11632.976,1603,FALSE
2017,9,SPAIN,LE,1659749.741,80341,FALSE
2017,9,SWEDEN,ES,297538.078,26792,FALSE
2017,9,SWITZERLAND,LS,479041.826,22479,FALSE
2017,9,TÜRKIYE,LT,1442804.678,64658,FALSE
2017,9,UNITED KINGDOM,EG,3302269.874,117262,TRUE
2017,10,ALBANIA,LA,10480.825,1030,FALSE
2017,10,ARMENIA,UD,21126.836,1033,FALSE
2017,10,AUSTRIA,LO,212957.701,14846,FALSE
2017,10,BELGIUM,EB,386762.265,15013,FALSE
2017,10,BOSNIA AND HERZEGOVINA,LQ,7877.394,756,FALSE
2017,10,BULGARIA,LB,48487.644,3285,FALSE
2017,10,CANARY ISLANDS,GC,326513.997,16500,FALSE
2017,10,CROATIA,LD,53129.976,5015,FALSE
2017,10,CYPRUS,LC,112095.398,4279,FALSE
2017,10,CZECHIA,LK,110163.162,7545,FALSE
2017,10,DENMARK,EK,258735.665,16889,TRUE
2017,10,ESTONIA,EE,18507.555,2205,FALSE
2017,10,FINLAND,EF,202288.632,10802,FALSE
2017,10,FRANCE,LF,1819468.441,85860,FALSE
2017,10,GEORGIA,UG,32022.763,1779,FALSE
2017,10,GERMANY,ED,2681220.99,106623,FALSE
2017,10,GREECE,LG,379510.279,23174,FALSE
2017,10,HUNGARY,LH,73698.13,4957,FALSE
2017,10,ICELAND,BI,57128.83,2266,FALSE
2017,10,IRELAND,EI,285570.427,12273,FALSE
2017,10,ITALY,LI,1196497.999,68800,FALSE
2017,10,KOSOVO,BK,8748.33,676,FALSE
2017,10,LATVIA,EV,35724.247,3427,FALSE
2017,10,LITHUANIA,EY,33424.399,2740,FALSE
2017,10,LUXEMBOURG,EL,142971.38,3211,FALSE
2017,10,MALTA,LM,42670.849,2502,FALSE
2017,10,"MOLDOVA, REPUBLIC OF",LU,14432.038,1116,FALSE
2017,10,MONACO,LN,31.043000000000003,48,FALSE
2017,10,MONTENEGRO,LY,9410.899000000001,920,FALSE
2017,10,NETHERLANDS,EH,985704.159,28292,FALSE
2017,10,NORTH MACEDONIA,LW,10444.842,792,FALSE
2017,10,NORWAY,EN,268220.597,33308,TRUE
2017,10,POLAND,EP,235788.681,18129,FALSE
2017,10,PORTUGAL,LP,408916.917,19475,TRUE
2017,10,ROMANIA,LR,117482.783,8591,FALSE
2017,10,SERBIA,LY,33867.891,2915,FALSE
2017,10,SLOVAKIA,LZ,12985.95,1475,FALSE
2017,10,SLOVENIA,LJ,10670.995,1623,FALSE
2017,10,SPAIN,LE,1538968.741,74252,FALSE
2017,10,SWEDEN,ES,295243.96,26753,FALSE
2017,10,SWITZERLAND,LS,477351.607,21868,FALSE
2017,10,TÜRKIYE,LT,1315491.702,58888,FALSE
2017,10,UNITED KINGDOM,EG,3218476.004,112548,TRUE
2017,11,ALBANIA,LA,9633.484,941,FALSE
2017,11,ARMENIA,UD,18211.189,910,FALSE
2017,11,AUSTRIA,LO,181541.798,12700,FALSE
2017,11,BELGIUM,EB,369701.363,13212,FALSE
2017,11,BOSNIA AND HERZEGOVINA,LQ,6232.56,601,FALSE
2017,11,BULGARIA,LB,36960.742,2794,FALSE
2017,11,CANARY ISLANDS,GC,340891.595,17337,FALSE
2017,11,CROATIA,LD,20433.108,2464,FALSE
2017,11,CYPRUS,LC,60789.018,2577,FALSE
2017,11,CZECHIA,LK,87329.055,6520,FALSE
2017,11,DENMARK,EK,219651.505,14846,TRUE
2017,11,ESTONIA,EE,15312.298999999999,1921,FALSE
2017,11,FINLAND,EF,191161.757,10580,FALSE
2017,11,FRANCE,LF,1556885.285,71564,FALSE
2017,11,GEORGIA,UG,26645.685,1448,FALSE
2017,11,GERMANY,ED,2313202.023,88166,FALSE
2017,11,GREECE,LG,141599.856,12080,FALSE
2017,11,HUNGARY,LH,65641.14,4439,FALSE
2017,11,ICELAND,BI,44587.551,2018,FALSE
2017,11,IRELAND,EI,214773.804,10372,FALSE
2017,11,ITALY,LI,933951.519,54466,FALSE
2017,11,KOSOVO,BK,6640.256,537,FALSE
2017,11,LATVIA,EV,31810.715,3041,FALSE
2017,11,LITHUANIA,EY,26967.168,2388,FALSE
2017,11,LUXEMBOURG,EL,152455.187,2902,FALSE
2017,11,MALTA,LM,31430.149,1941,FALSE
2017,11,"MOLDOVA, REPUBLIC OF",LU,12621.909,959,FALSE
2017,11,MONACO,LN,17.052,28,FALSE
2017,11,MONTENEGRO,LY,4958.189,596,FALSE
2017,11,NETHERLANDS,EH,855219.983,23688,FALSE
2017,11,NORTH MACEDONIA,LW,8865.134,675,FALSE
2017,11,NORWAY,EN,239666.476,30734,TRUE
2017,11,POLAND,EP,204482.756,15564,FALSE
2017,11,PORTUGAL,LP,321189.472,15147,TRUE
2017,11,ROMANIA,LR,98803.111,7563,FALSE
2017,11,SERBIA,LY,27164.917,2353,FALSE
2017,11,SLOVAKIA,LZ,11275.173999999999,1269,FALSE
2017,11,SLOVENIA,LJ,8021.687000000001,1376,FALSE
2017,11,SPAIN,LE,1117719.984,54438,FALSE
2017,11,SWEDEN,ES,271846.866,24424,FALSE
2017,11,SWITZERLAND,LS,419159.99,18498,FALSE
2017,11,TÜRKIYE,LT,1026545.849,48440,FALSE
2017,11,UNITED KINGDOM,EG,2712157.257,93580,TRUE
2017,12,ALBANIA,LA,11136.114,1092,FALSE
2017,12,ARMENIA,UD,18776.737,953,FALSE
2017,12,AUSTRIA,LO,187696.605,12265,FALSE
2017,12,BELGIUM,EB,360192.301,12213,FALSE
2017,12,BOSNIA AND HERZEGOVINA,LQ,6335.782,570,FALSE
2017,12,BULGARIA,LB,40295.995,2734,FALSE
2017,12,CANARY ISLANDS,GC,352892.207,17836,FALSE
2017,12,CROATIA,LD,18822.139000000003,2159,FALSE
2017,12,CYPRUS,LC,49449.017,2234,FALSE
