FLIGHT_MONTH,YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2022-03-01,2022,3,NETHERLANDS,EH,693722.5789,22753,FALSE
2022-03-01,2022,3,NORTH MACEDONIA,LW,7536.0184,543,FALSE
2022-03-01,2022,3,NORWAY,EN,178345.9979,25848,TRUE
2022-03-01,2022,3,POLAND,EP,212703.99595,14245,FALSE
2022-03-01,2022,3,PORTUGAL,LP,309347.9315,15509,TRUE
2022-03-01,2022,3,ROMANIA,LR,100716.47255,7191,FALSE
2022-03-01,2022,3,SERBIA,LY,25248.3637,2296,FALSE
2022-03-01,2022,3,SLOVAKIA,LZ,8563.1025,993,FALSE
2022-03-01,2022,3,SLOVENIA,LJ,4855.17505,844,FALSE
2022-03-01,2022,3,SPAIN,LE,997051.86445,52267,FALSE
2022-03-01,2022,3,SWEDEN,ES,149572.86885,13777,FALSE
2022-03-01,2022,3,SWITZERLAND,LS,316122.2769,16912,FALSE
2022-03-01,2022,3,TÜRKIYE,LT,960530.39625,37240,FALSE
2022-03-01,2022,3,UNITED KINGDOM,EG,1907745.14325,70169,TRUE
2022-04-01,2022,4,ALBANIA,LA,20676.04875,1483,FALSE
2022-04-01,2022,4,ARMENIA,UD,22778.1225,1145,FALSE
2022-04-01,2022,4,AUSTRIA,LO,172253.713,11052,FALSE
2022-04-01,2022,4,BELGIUM,EB,410584.26525,11962,FALSE
2022-04-01,2022,4,BOSNIA AND HERZEGOVINA,LQ,10154.88725,871,FALSE
2022-04-01,2022,4,BULGARIA,LB,49321.07505,2935,FALSE
2022-04-01,2022,4,CANARY ISLANDS,GC,300140.65045,16815,FALSE
2022-04-01,2022,4,CROATIA,LD,36792.2463,3948,FALSE
2022-04-01,2022,4,CYPRUS,LC,70666.72655,3175,FALSE
2022-04-01,2022,4,CZECHIA,LK,60788.1516,4719,FALSE
2022-04-01,2022,4,DENMARK,EK,191508.6674,12800,TRUE
2022-04-01,2022,4,ESTONIA,EE,16077.18175,1711,FALSE
2022-04-01,2022,4,FINLAND,EF,135830.22345,7264,FALSE
2022-04-01,2022,4,FRANCE,LF,1439376.0709,69927,FALSE
2022-04-01,2022,4,GEORGIA,UG,36787.29705,1381,FALSE
2022-04-01,2022,4,GERMANY,ED,2010330.50255,77213,FALSE
2022-04-01,2022,4,GREECE,LG,247239.4301,17950,FALSE
2022-04-01,2022,4,HUNGARY,LH,72078.11685,4473,FALSE
2022-04-01,2022,4,ICELAND,BI,23769.6225,1655,FALSE
2022-04-01,2022,4,IRELAND,EI,233048.8716,11511,FALSE
2022-04-01,2022,4,ITALY,LI,914800.2923,62795,FALSE
2022-04-01,2022,4,KOSOVO,BK,14896.23345,1026,FALSE
2022-04-01,2022,4,LATVIA,EV,29205.1718,2351,FALSE
2022-04-01,2022,4,LITHUANIA,EY,32404.54655,2468,FALSE
2022-04-01,2022,4,LUXEMBOURG,EL,155406.37245,2974,FALSE
2022-04-01,2022,4,MALTA,LM,34941.2273,2314,FALSE
2022-04-01,2022,4,"MOLDOVA, REPUBLIC OF",LU,6557.7491,446,FALSE
2022-04-01,2022,4,MONACO,LN,31.172400000000003,49,FALSE
2022-04-01,2022,4,MONTENEGRO,LY,6055.7106,718,FALSE
2022-04-01,2022,4,NETHERLANDS,EH,739553.82505,24482,FALSE
2022-04-01,2022,4,NORTH MACEDONIA,LW,9976.0167,699,FALSE
2022-04-01,2022,4,NORWAY,EN,201573.5511,26766,TRUE
2022-04-01,2022,4,POLAND,EP,224160.32335,15405,FALSE
2022-04-01,2022,4,PORTUGAL,LP,401342.3257,19440,TRUE
2022-04-01,2022,4,ROMANIA,LR,119579.33705,8513,FALSE
2022-04-01,2022,4,SERBIA,LY,31073.82615,2581,FALSE
2022-04-01,2022,4,SLOVAKIA,LZ,9009.0044,1008,FALSE
2022-04-01,2022,4,SLOVENIA,LJ,6675.72805,853,FALSE
2022-04-01,2022,4,SPAIN,LE,1280068.4321,68284,FALSE
2022-04-01,2022,4,SWEDEN,ES,177028.6111,15901,FALSE
2022-04-01,2022,4,SWITZERLAND,LS,340661.546,17499,FALSE
2022-04-01,2022,4,TÜRKIYE,LT,1110895.73985,43148,FALSE
2022-04-01,2022,4,UNITED KINGDOM,EG,2194887.88845,83092,TRUE
2022-05-01,2022,5,ALBANIA,LA,24439.48605,1794,FALSE
2022-05-01,2022,5,ARMENIA,UD,25343.8405,1337,FALSE
2022-05-01,2022,5,AUSTRIA,LO,187732.078,12960,FALSE
2022-05-01,2022,5,BELGIUM,EB,423484.7173,13213,FALSE
2022-05-01,2022,5,BOSNIA AND HERZEGOVINA,LQ,12956.8997,1050,FALSE
2022-05-01,2022,5,BULGARIA,LB,53968.1496,3398,FALSE
2022-05-01,2022,5,CANARY ISLANDS,GC,244777.5431,15451,FALSE
2022-05-01,2022,5,CROATIA,LD,54960.04335,5356,FALSE
2022-05-01,2022,5,CYPRUS,LC,84176.63885,3653,FALSE
2022-05-01,2022,5,CZECHIA,LK,68388.36795,5403,FALSE
2022-05-01,2022,5,DENMARK,EK,201598.2051,14671,TRUE
2022-05-01,2022,5,ESTONIA,EE,19106.02235,2035,FALSE
2022-05-01,2022,5,FINLAND,EF,144164.3761,8490,FALSE
2022-05-01,2022,5,FRANCE,LF,1566278.5292,80160,FALSE
2022-05-01,2022,5,GEORGIA,UG,41583.89025,1664,FALSE
2022-05-01,2022,5,GERMANY,ED,2173755.29165,87544,FALSE
2022-05-01,2022,5,GREECE,LG,440764.3234,26864,FALSE
2022-05-01,2022,5,HUNGARY,LH,78625.8787,4925,FALSE
2022-05-01,2022,5,ICELAND,BI,39082.4977,2101,FALSE
2022-05-01,2022,5,IRELAND,EI,268555.427,12650,FALSE
2022-05-01,2022,5,ITALY,LI,1043925.1536,70889,FALSE
2022-05-01,2022,5,KOSOVO,BK,13636.60515,947,FALSE
2022-05-01,2022,5,LATVIA,EV,32550.5194,2649,FALSE
2022-05-01,2022,5,LITHUANIA,EY,36559.8872,2728,FALSE
2022-05-01,2022,5,LUXEMBOURG,EL,161966.70735,3368,FALSE
2022-05-01,2022,5,MALTA,LM,35857.61665,2398,FALSE
2022-05-01,2022,5,"MOLDOVA, REPUBLIC OF",LU,9058.73325,620,FALSE
2022-05-01,2022,5,MONACO,LN,57.8781,92,FALSE
2022-05-01,2022,5,MONTENEGRO,LY,8311.3757,929,FALSE
2022-05-01,2022,5,NETHERLANDS,EH,815569.89035,27646,FALSE
2022-05-01,2022,5,NORTH MACEDONIA,LW,11532.1968,781,FALSE
2022-05-01,2022,5,NORWAY,EN,222515.67895,30674,TRUE
2022-05-01,2022,5,POLAND,EP,256162.6187,18441,FALSE
2022-05-01,2022,5,PORTUGAL,LP,430260.5835,20970,TRUE
2022-05-01,2022,5,ROMANIA,LR,121795.40495,8938,FALSE
2022-05-01,2022,5,SERBIA,LY,34235.2975,3028,FALSE
2022-05-01,2022,5,SLOVAKIA,LZ,11661.70365,1267,FALSE
2022-05-01,2022,5,SLOVENIA,LJ,7065.451800000001,1043,FALSE
2022-05-01,2022,5,SPAIN,LE,1416573.6567,77078,FALSE
2022-05-01,2022,5,SWEDEN,ES,190469.0093,18174,FALSE
2022-05-01,2022,5,SWITZERLAND,LS,354063.69735,19250,FALSE
2022-05-01,2022,5,TÜRKIYE,LT,1358784.20135,54922,FALSE
2022-05-01,2022,5,UNITED KINGDOM,EG,2512196.5582,95420,TRUE
2022-06-01,2022,6,ALBANIA,LA,25751.33715,1866,FALSE
2022-06-01,2022,6,ARMENIA,UD,31891.22685,1617,FALSE
2022-06-01,2022,6,AUSTRIA,LO,195813.9627,13676,FALSE
2022-06-01,2022,6,BELGIUM,EB,420862.8194,13019,FALSE
2022-06-01,2022,6,BOSNIA AND HERZEGOVINA,LQ,15229.3992,1154,FALSE
2022-06-01,2022,6,BULGARIA,LB,67716.2665,4190,FALSE
2022-06-01,2022,6,CANARY ISLANDS,GC,240594.84695,15364,FALSE
2022-06-01,2022,6,CROATIA,LD,75448.7279,6950,FALSE
2022-06-01,2022,6,CYPRUS,LC,87614.96575,3776,FALSE
2022-06-01,2022,6,CZECHIA,LK,90301.43485,6509,FALSE
2022-06-01,2022,6,DENMARK,EK,211796.6987,15106,TRUE
2022-06-01,2022,6,ESTONIA,EE,17948.0308,1885,FALSE
2022-06-01,2022,6,FINLAND,EF,143873.94945,8050,FALSE
2022-06-01,2022,6,FRANCE,LF,1611057.1753,82467,FALSE
2022-06-01,2022,6,GEORGIA,UG,38456.87265,1725,FALSE
2022-06-01,2022,6,GERMANY,ED,2231956.86675,87574,FALSE
2022-06-01,2022,6,GREECE,LG,594419.2219,35804,FALSE
2022-06-01,2022,6,HUNGARY,LH,81049.0045,5284,FALSE
2022-06-01,2022,6,ICELAND,BI,48555.61255,2180,FALSE
2022-06-01,2022,6,IRELAND,EI,270951.2186,12721,FALSE
2022-06-01,2022,6,ITALY,LI,1135449.48645,75957,FALSE
2022-06-01,2022,6,KOSOVO,BK,14785.7976,1023,FALSE
2022-06-01,2022,6,LATVIA,EV,32593.804,2639,FALSE
2022-06-01,2022,6,LITHUANIA,EY,35762.5562,2687,FALSE
2022-06-01,2022,6,LUXEMBOURG,EL,159544.2095,3407,FALSE
2022-06-01,2022,6,MALTA,LM,37184.92655,2524,FALSE
2022-06-01,2022,6,"MOLDOVA, REPUBLIC OF",LU,13380.07995,975,FALSE
2022-06-01,2022,6,MONACO,LN,42.8211,67,FALSE
2022-06-01,2022,6,MONTENEGRO,LY,12228.42695,1228,FALSE
2022-06-01,2022,6,NETHERLANDS,EH,809547.7403,27281,FALSE
2022-06-01,2022,6,NORTH MACEDONIA,LW,13865.18715,1001,FALSE
2022-06-01,2022,6,NORWAY,EN,238278.59245,29565,TRUE
2022-06-01,2022,6,POLAND,EP,287627.2227,19872,FALSE
2022-06-01,2022,6,PORTUGAL,LP,449976.67245,21753,TRUE
2022-06-01,2022,6,ROMANIA,LR,125177.7992,9354,FALSE
2022-06-01,2022,6,SERBIA,LY,39388.4612,3542,FALSE
2022-06-01,2022,6,SLOVAKIA,LZ,16570.88315,1587,FALSE
2022-06-01,2022,6,SLOVENIA,LJ,7950.7586,1158,FALSE
2022-06-01,2022,6,SPAIN,LE,1469733.55675,80047,FALSE
2022-06-01,2022,6,SWEDEN,ES,204560.1542,18225,FALSE
2022-06-01,2022,6,SWITZERLAND,LS,369678.51165,19171,FALSE
2022-06-01,2022,6,TÜRKIYE,LT,1536933.55665,60452,FALSE
2022-06-01,2022,6,UNITED KINGDOM,EG,2613827.4591,97506,TRUE
2022-07-01,2022,7,ALBANIA,LA,30960.72135,2214,FALSE
2022-07-01,2022,7,ARMENIA,UD,40028.6313,2001,FALSE
2022-07-01,2022,7,AUSTRIA,LO,223286.07545,14661,FALSE
2022-07-01,2022,7,BELGIUM,EB,463789.4899,14496,FALSE
2022-07-01,2022,7,BOSNIA AND HERZEGOVINA,LQ,20827.95755,1381,FALSE
2022-07-01,2022,7,BULGARIA,LB,85793.50675,5199,FALSE
2022-07-01,2022,7,CANARY ISLANDS,GC,268802.0931,17497,FALSE
2022-07-01,2022,7,CROATIA,LD,98059.20765,8763,FALSE
2022-07-01,2022,7,CYPRUS,LC,96166.998,4079,FALSE
2022-07-01,2022,7,CZECHIA,LK,100805.57505,6944,FALSE
2022-07-01,2022,7,DENMARK,EK,218523.8779,14529,TRUE
2022-07-01,2022,7,ESTONIA,EE,16897.5099,1888,FALSE
2022-07-01,2022,7,FINLAND,EF,151638.42095,7620,FALSE
2022-07-01,2022,7,FRANCE,LF,1809414.7258,86960,FALSE
2022-07-01,2022,7,GEORGIA,UG,48437.731400000004,2256,FALSE
2022-07-01,2022,7,GERMANY,ED,2317421.86195,86106,FALSE
2022-07-01,2022,7,GREECE,LG,720033.2017,43297,FALSE
2022-07-01,2022,7,HUNGARY,LH,84709.87055,5452,FALSE
2022-07-01,2022,7,ICELAND,BI,54838.3298,2578,FALSE
2022-07-01,2022,7,IRELAND,EI,297254.2478,13031,FALSE
2022-07-01,2022,7,ITALY,LI,1237915.1974,82993,FALSE
2022-07-01,2022,7,KOSOVO,BK,20577.4632,1381,FALSE
2022-07-01,2022,7,LATVIA,EV,32374.7976,2647,FALSE
2022-07-01,2022,7,LITHUANIA,EY,34634.90135,2633,FALSE
2022-07-01,2022,7,LUXEMBOURG,EL,167065.24715,3342,FALSE
2022-07-01,2022,7,MALTA,LM,41918.49495,2772,FALSE
2022-07-01,2022,7,"MOLDOVA, REPUBLIC OF",LU,15746.8724,1028,FALSE
2022-07-01,2022,7,MONACO,LN,48.4407,77,FALSE
2022-07-01,2022,7,MONTENEGRO,LY,15799.85205,1606,FALSE
2022-07-01,2022,7,NETHERLANDS,EH,855825.58935,27311,FALSE
2022-07-01,2022,7,NORTH MACEDONIA,LW,15310.27485,1102,FALSE
2022-07-01,2022,7,NORWAY,EN,237505.1911,26576,TRUE
2022-07-01,2022,7,POLAND,EP,310318.76455,20448,FALSE
2022-07-01,2022,7,PORTUGAL,LP,485849.17535,23678,TRUE
2022-07-01,2022,7,ROMANIA,LR,134083.0597,9925,FALSE
2022-07-01,2022,7,SERBIA,LY,46086.5915,4150,FALSE
2022-07-01,2022,7,SLOVAKIA,LZ,20619.0942,1815,FALSE
2022-07-01,2022,7,SLOVENIA,LJ,9188.0395,1132,FALSE
2022-07-01,2022,7,SPAIN,LE,1606806.3154,86521,FALSE
2022-07-01,2022,7,SWEDEN,ES,198358.81925,15898,FALSE
2022-07-01,2022,7,SWITZERLAND,LS,431166.30455,20625,FALSE
2022-07-01,2022,7,TÜRKIYE,LT,1734162.06055,67862,FALSE
2022-07-01,2022,7,UNITED KINGDOM,EG,2753082.85545,101040,TRUE
2022-08-01,2022,8,ALBANIA,LA,33039.65545,2363,FALSE
2022-08-01,2022,8,ARMENIA,UD,41507.13105,2084,FALSE
2022-08-01,2022,8,AUSTRIA,LO,220582.9354,14449,FALSE
2022-08-01,2022,8,BELGIUM,EB,466200.34945,14097,FALSE
2022-08-01,2022,8,BOSNIA AND HERZEGOVINA,LQ,19554.08075,1323,FALSE
2022-08-01,2022,8,BULGARIA,LB,85641.0355,5184,FALSE
2022-08-01,2022,8,CANARY ISLANDS,GC,269886.8844,17466,FALSE
2022-08-01,2022,8,CROATIA,LD,97737.9814,8784,FALSE
2022-08-01,2022,8,CYPRUS,LC,99351.40065,4209,FALSE
2022-08-01,2022,8,CZECHIA,LK,99806.3597,6907,FALSE
2022-08-01,2022,8,DENMARK,EK,228751.30065,15180,TRUE
2022-08-01,2022,8,ESTONIA,EE,16950.71245,1896,FALSE
2022-08-01,2022,8,FINLAND,EF,148779.58335,7854,FALSE
2022-08-01,2022,8,FRANCE,LF,1804205.85425,81212,FALSE
2022-08-01,2022,8,GEORGIA,UG,51748.74495,2386,FALSE
2022-08-01,2022,8,GERMANY,ED,2355466.70085,87743,FALSE
2022-08-01,2022,8,GREECE,LG,719453.5052,43057,FALSE
2022-08-01,2022,8,HUNGARY,LH,86754.57115,5295,FALSE
2022-08-01,2022,8,ICELAND,BI,54410.43895,2603,FALSE
2022-08-01,2022,8,IRELAND,EI,292038.76685,12847,FALSE
2022-08-01,2022,8,ITALY,LI,1231337.44365,80663,FALSE
2022-08-01,2022,8,KOSOVO,BK,20076.3864,1350,FALSE
2022-08-01,2022,8,LATVIA,EV,32490.91255,2632,FALSE
2022-08-01,2022,8,LITHUANIA,EY,34373.98285,2696,FALSE
2022-08-01,2022,8,LUXEMBOURG,EL,159185.23285,3168,FALSE
2022-08-01,2022,8,MALTA,LM,41231.4442,2634,FALSE
2022-08-01,2022,8,"MOLDOVA, REPUBLIC OF",LU,17330.6917,1127,FALSE
2022-08-01,2022,8,MONACO,LN,50.80005,79,FALSE
2022-08-01,2022,8,MONTENEGRO,LY,15734.16435,1574,FALSE
2022-08-01,2022,8,NETHERLANDS,EH,855917.31135,27833,FALSE
2022-08-01,2022,8,NORTH MACEDONIA,LW,15152.8419,1062,FALSE
2022-08-01,2022,8,NORWAY,EN,253478.6648,30645,TRUE
2022-08-01,2022,8,POLAND,EP,314463.48445,20692,FALSE
2022-08-01,2022,8,PORTUGAL,LP,491014.96365,23675,TRUE
2022-08-01,2022,8,ROMANIA,LR,136350.9946,9994,FALSE
2022-08-01,2022,8,SERBIA,LY,46477.3702,4082,FALSE
2022-08-01,2022,8,SLOVAKIA,LZ,20718.96985,1820,FALSE
2022-08-01,2022,8,SLOVENIA,LJ,8659.5265,1094,FALSE
2022-08-01,2022,8,SPAIN,LE,1598567.7769,84209,FALSE
2022-08-01,2022,8,SWEDEN,ES,207718.2737,17953,FALSE
2022-08-01,2022,8,SWITZERLAND,LS,422649.0894,20178,FALSE
2022-08-01,2022,8,TÜRKIYE,LT,1764258.7767,68040,FALSE
2022-08-01,2022,8,UNITED KINGDOM,EG,2744034.3904,99169,TRUE
2022-09-01,2022,9,ALBANIA,LA,27968.4053,1990,FALSE
2022-09-01,2022,9,ARMENIA,UD,37583.9982,1870,FALSE
2022-09-01,2022,9,AUSTRIA,LO,210119.6107,14352,FALSE
2022-09-01,2022,9,BELGIUM,EB,427797.7966,13532,FALSE
2022-09-01,2022,9,BOSNIA AND HERZEGOVINA,LQ,13353.4923,1112,FALSE
2022-09-01,2022,9,BULGARIA,LB,72110.724,4277,FALSE
2022-09-01,2022,9,CANARY ISLANDS,GC,250443.1025,15935,FALSE
2022-09-01,2022,9,CROATIA,LD,77103.5193,7038,FALSE
2022-09-01,2022,9,CYPRUS,LC,91839.6905,3907,FALSE
2022-09-01,2022,9,CZECHIA,LK,88125.82860000001,6694,FALSE
2022-09-01,2022,9,DENMARK,EK,214174.4444,15039,TRUE
2022-09-01,2022,9,ESTONIA,EE,18159.63385,1888,FALSE
2022-09-01,2022,9,FINLAND,EF,148963.344,7821,FALSE
2022-09-01,2022,9,FRANCE,LF,1605731.0304,78754,FALSE
2022-09-01,2022,9,GEORGIA,UG,45449.19855,2083,FALSE
2022-09-01,2022,9,GERMANY,ED,2255848.88535,86782,FALSE
2022-09-01,2022,9,GREECE,LG,601404.2957,35801,FALSE
2022-09-01,2022,9,HUNGARY,LH,78799.45185,5241,FALSE
2022-09-01,2022,9,ICELAND,BI,44792.2292,2094,FALSE
2022-09-01,2022,9,IRELAND,EI,281449.4677,12483,FALSE
2022-09-01,2022,9,ITALY,LI,1182122.7649,77079,FALSE
2022-09-01,2022,9,KOSOVO,BK,13826.4878,979,FALSE
2022-09-01,2022,9,LATVIA,EV,32626.4449,2610,FALSE
2022-09-01,2022,9,LITHUANIA,EY,34099.34135,2601,FALSE
2022-09-01,2022,9,LUXEMBOURG,EL,155076.43245,3298,FALSE
2022-09-01,2022,9,MALTA,LM,38731.74525,2536,FALSE
2022-09-01,2022,9,"MOLDOVA, REPUBLIC OF",LU,19468.0876,1251,FALSE
2022-09-01,2022,9,MONACO,LN,36.555749999999996,61,FALSE
2022-09-01,2022,9,MONTENEGRO,LY,11715.2452,1190,FALSE
2022-09-01,2022,9,NETHERLANDS,EH,823072.578,26882,FALSE
2022-09-01,2022,9,NORTH MACEDONIA,LW,13645.033800000001,979,FALSE
2022-09-01,2022,9,NORWAY,EN,238713.9211,31348,TRUE
2022-09-01,2022,9,POLAND,EP,293244.79445,20303,FALSE
