YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2014,3,"MOLDOVA, REPUBLIC OF",LU,6798.192,668,FALSE
2014,3,MONACO,LN,33.059000000000005,45,FALSE
2014,3,MONTENEGRO,LY,3700.766,493,FALSE
2014,3,NETHERLANDS,EH,801880.118,22456,FALSE
2014,3,NORTH MACEDONIA,LW,5202.957,462,FALSE
2014,3,NORWAY,EN,259400.11000000002,34701,TRUE
2014,3,POLAND,EP,134241.433,12493,FALSE
2014,3,PORTUGAL,LP,237572.87900000002,11296,TRUE
2014,3,ROMANIA,LR,70591.675,5365,FALSE
2014,3,SERBIA,LY,23551.36,2273,FALSE
2014,3,SLOVAKIA,LZ,6704.786,877,FALSE
2014,3,SLOVENIA,LJ,9718.195,1202,FALSE
2014,3,SPAIN,LE,915201.561,47705,FALSE
2014,3,SWEDEN,ES,254327.423,24689,FALSE
2014,3,SWITZERLAND,LS,402870.149,21487,FALSE
2014,3,TÜRKIYE,LT,850326.932,43054,FALSE
2014,3,UNITED KINGDOM,EG,2541498.544,88456,TRUE
2014,4,ALBANIA,LA,7238.136,709,FALSE
2014,4,ARMENIA,UD,16579.978,860,FALSE
2014,4,AUSTRIA,LO,185854.392,14262,FALSE
2014,4,BELGIUM,EB,316810.339,13593,FALSE
2014,4,BOSNIA AND HERZEGOVINA,LQ,3951.846,574,FALSE
2014,4,BULGARIA,LB,28217.725,2248,FALSE
2014,4,CANARY ISLANDS,GC,281091.915,13795,FALSE
2014,4,CROATIA,LD,25019.141,3019,FALSE
2014,4,CYPRUS,LC,61818.516,2260,FALSE
2014,4,CZECHIA,LK,75912.356,5979,FALSE
2014,4,DENMARK,EK,218612.577,14622,TRUE
2014,4,FINLAND,EF,169753.928,10626,FALSE
2014,4,FRANCE,LF,1677051.608,81266,FALSE
2014,4,GEORGIA,UG,16789.901,964,FALSE
2014,4,GERMANY,ED,2233893.008,90041,FALSE
2014,4,GREECE,LG,160902.163,13916,FALSE
2014,4,HUNGARY,LH,51544.528,4025,FALSE
2014,4,ICELAND,BI,19774.587,1617,FALSE
2014,4,IRELAND,EI,174863.228,10123,FALSE
2014,4,ITALY,LI,988660.297,64130,FALSE
2014,4,KOSOVO,BK,6747.6230000000005,548,FALSE
2014,4,LATVIA,EV,29115.563000000002,2803,FALSE
2014,4,LITHUANIA,EY,22893.942,2200,FALSE
2014,4,LUXEMBOURG,EL,98151.772,2507,FALSE
2014,4,MALTA,LM,30632.421,1647,FALSE
2014,4,"MOLDOVA, REPUBLIC OF",LU,7767.962,717,FALSE
2014,4,MONACO,LN,41.578,57,FALSE
2014,4,MONTENEGRO,LY,5331.1410000000005,617,FALSE
2014,4,NETHERLANDS,EH,829171.485,23717,FALSE
2014,4,NORTH MACEDONIA,LW,6708.784000000001,554,FALSE
2014,4,NORWAY,EN,247466.806,33013,TRUE
2014,4,POLAND,EP,147556.344,13261,FALSE
2014,4,PORTUGAL,LP,288650.755,13989,TRUE
2014,4,ROMANIA,LR,76122.666,5615,FALSE
2014,4,SERBIA,LY,26871.414,2492,FALSE
2014,4,SLOVAKIA,LZ,8280.106,931,FALSE
2014,4,SLOVENIA,LJ,9187.625,1203,FALSE
2014,4,SPAIN,LE,1113818.725,57820,FALSE
2014,4,SWEDEN,ES,237819.28,23482,FALSE
2014,4,SWITZERLAND,LS,393969.891,19964,FALSE
2014,4,TÜRKIYE,LT,974074.031,47649,FALSE
2014,4,UNITED KINGDOM,EG,2683555.907,94430,TRUE
2014,5,ALBANIA,LA,7087.838000000001,713,FALSE
2014,5,ARMENIA,UD,18749.953999999998,951,FALSE
2014,5,AUSTRIA,LO,197125.348,15227,FALSE
2014,5,BELGIUM,EB,336743.482,14809,FALSE
2014,5,BOSNIA AND HERZEGOVINA,LQ,5417.416,695,FALSE
2014,5,BULGARIA,LB,42252.746,2924,FALSE
