FLIGHT_MONTH,YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2020-02-01,2020,2,PORTUGAL,LP,353277.691,15257,TRUE
2020-02-01,2020,2,ROMANIA,LR,99684.295,7288,FALSE
2020-02-01,2020,2,SERBIA,LY,28059.404000000002,2595,FALSE
2020-02-01,2020,2,SLOVAKIA,LZ,9770.739,1059,FALSE
2020-02-01,2020,2,SLOVENIA,LJ,5607.403,822,FALSE
2020-02-01,2020,2,SPAIN,LE,1143082.845,54553,FALSE
2020-02-01,2020,2,SWEDEN,ES,229326.005,19401,FALSE
2020-02-01,2020,2,SWITZERLAND,LS,429986.965,19244,FALSE
2020-02-01,2020,2,TÜRKIYE,LT,1013160.636,42391,FALSE
2020-02-01,2020,2,UNITED KINGDOM,EG,2545390.315,85049,TRUE
2020-03-01,2020,3,ALBANIA,LA,5048.149,461,FALSE
2020-03-01,2020,3,ARMENIA,UD,12642.022,668,FALSE
2020-03-01,2020,3,AUSTRIA,LO,131019.67,8078,FALSE
2020-03-01,2020,3,BELGIUM,EB,316130.753,8623,FALSE
2020-03-01,2020,3,BOSNIA AND HERZEGOVINA,LQ,3456.589,374,FALSE
2020-03-01,2020,3,BULGARIA,LB,33671.293,1972,FALSE
2020-03-01,2020,3,CANARY ISLANDS,GC,214939.297,10926,FALSE
2020-03-01,2020,3,CROATIA,LD,13443.353,1692,FALSE
2020-03-01,2020,3,CYPRUS,LC,38310.187,1628,FALSE
2020-03-01,2020,3,CZECHIA,LK,50430.226,3476,FALSE
2020-03-01,2020,3,DENMARK,EK,140560.898,8746,TRUE
2020-03-01,2020,3,ESTONIA,EE,10160.925,1150,FALSE
2020-03-01,2020,3,FINLAND,EF,138913.987,7532,FALSE
2020-03-01,2020,3,FRANCE,LF,1073810.574,44699,FALSE
2020-03-01,2020,3,GEORGIA,UG,17540.507,812,FALSE
2020-03-01,2020,3,GERMANY,ED,1603265.052,56276,FALSE
2020-03-01,2020,3,GREECE,LG,92932.343,8852,FALSE
2020-03-01,2020,3,HUNGARY,LH,51149.223,3307,FALSE
2020-03-01,2020,3,ICELAND,BI,17215.747,1124,FALSE
2020-03-01,2020,3,IRELAND,EI,167860.695,8092,FALSE
2020-03-01,2020,3,ITALY,LI,382373.432,21782,FALSE
2020-03-01,2020,3,KOSOVO,BK,5209.483,364,FALSE
2020-03-01,2020,3,LATVIA,EV,20916.806,1900,FALSE
2020-03-01,2020,3,LITHUANIA,EY,19147.038,1654,FALSE
2020-03-01,2020,3,LUXEMBOURG,EL,132038.637,1934,FALSE
2020-03-01,2020,3,MALTA,LM,20439.329,1160,FALSE
2020-03-01,2020,3,"MOLDOVA, REPUBLIC OF",LU,5961.611,465,FALSE
2020-03-01,2020,3,MONACO,LN,9.023,12,FALSE
2020-03-01,2020,3,MONTENEGRO,LY,3200.4970000000003,326,FALSE
2020-03-01,2020,3,NETHERLANDS,EH,611988.477,17050,FALSE
2020-03-01,2020,3,NORTH MACEDONIA,LW,5562.946,436,FALSE
2020-03-01,2020,3,NORWAY,EN,171517.703,21049,TRUE
2020-03-01,2020,3,POLAND,EP,131765.601,9697,FALSE
2020-03-01,2020,3,PORTUGAL,LP,249096.925,10659,TRUE
2020-03-01,2020,3,ROMANIA,LR,70212.122,4988,FALSE
2020-03-01,2020,3,SERBIA,LY,18280.173000000003,1586,FALSE
2020-03-01,2020,3,SLOVAKIA,LZ,5335.51,602,FALSE
2020-03-01,2020,3,SLOVENIA,LJ,3668.945,580,FALSE
2020-03-01,2020,3,SPAIN,LE,770116.167,35240,FALSE
2020-03-01,2020,3,SWEDEN,ES,171656.41,14854,FALSE
2020-03-01,2020,3,SWITZERLAND,LS,276729.776,11930,FALSE
2020-03-01,2020,3,TÜRKIYE,LT,692664.578,30163,FALSE
2020-03-01,2020,3,UNITED KINGDOM,EG,1978777.269,60949,TRUE
2020-04-01,2020,4,ALBANIA,LA,507.42600000000004,76,FALSE
2020-04-01,2020,4,ARMENIA,UD,2517.713,110,FALSE
2020-04-01,2020,4,AUSTRIA,LO,23987.722,1126,FALSE
2020-04-01,2020,4,BELGIUM,EB,204807.484,2499,FALSE
2020-04-01,2020,4,BOSNIA AND HERZEGOVINA,LQ,856.123,111,FALSE
2020-04-01,2020,4,BULGARIA,LB,13302.732,644,FALSE
2020-04-01,2020,4,CANARY ISLANDS,GC,10229.267,1228,FALSE
2020-04-01,2020,4,CROATIA,LD,3333.184,235,FALSE
2020-04-01,2020,4,CYPRUS,LC,10533.37,314,FALSE
2020-04-01,2020,4,CZECHIA,LK,16169.572,1038,FALSE
2020-04-01,2020,4,DENMARK,EK,17671.312,1671,TRUE
2020-04-01,2020,4,ESTONIA,EE,1988.0890000000002,240,FALSE
2020-04-01,2020,4,FINLAND,EF,25884.529000000002,1353,FALSE
2020-04-01,2020,4,FRANCE,LF,236997.772,7462,FALSE
2020-04-01,2020,4,GEORGIA,UG,7734.52,175,FALSE
2020-04-01,2020,4,GERMANY,ED,671846.345,15219,FALSE
2020-04-01,2020,4,GREECE,LG,20812.928,2928,FALSE
2020-04-01,2020,4,HUNGARY,LH,13141.887,736,FALSE
2020-04-01,2020,4,ICELAND,BI,3655.9230000000002,548,FALSE
2020-04-01,2020,4,IRELAND,EI,40032.245,1322,FALSE
2020-04-01,2020,4,ITALY,LI,112198.256,7226,FALSE
2020-04-01,2020,4,KOSOVO,BK,1080.271,118,FALSE
2020-04-01,2020,4,LATVIA,EV,2069.824,178,FALSE
2020-04-01,2020,4,LITHUANIA,EY,7784.45,502,FALSE
2020-04-01,2020,4,LUXEMBOURG,EL,104748.426,557,FALSE
2020-04-01,2020,4,MALTA,LM,3960.951,256,FALSE
2020-04-01,2020,4,"MOLDOVA, REPUBLIC OF",LU,1202.7450000000001,94,FALSE
2020-04-01,2020,4,MONACO,LN,0.432,1,FALSE
2020-04-01,2020,4,MONTENEGRO,LY,367.54900000000004,36,FALSE
2020-04-01,2020,4,NETHERLANDS,EH,255241.294,4234,FALSE
2020-04-01,2020,4,NORTH MACEDONIA,LW,535.321,78,FALSE
2020-04-01,2020,4,NORWAY,EN,49819.928,9885,TRUE
2020-04-01,2020,4,POLAND,EP,17653.363,1916,FALSE
2020-04-01,2020,4,PORTUGAL,LP,26484.333,1354,TRUE
2020-04-01,2020,4,ROMANIA,LR,17551.543,1049,FALSE
2020-04-01,2020,4,SERBIA,LY,7272.657,294,FALSE
2020-04-01,2020,4,SLOVAKIA,LZ,2263.855,241,FALSE
2020-04-01,2020,4,SLOVENIA,LJ,2788.971,275,FALSE
2020-04-01,2020,4,SPAIN,LE,131956.436,4899,FALSE
2020-04-01,2020,4,SWEDEN,ES,23197.342,3596,FALSE
2020-04-01,2020,4,SWITZERLAND,LS,46882.671,1859,FALSE
2020-04-01,2020,4,TÜRKIYE,LT,130628.402,2529,FALSE
2020-04-01,2020,4,UNITED KINGDOM,EG,410791.445,9986,TRUE
2020-05-01,2020,5,ALBANIA,LA,1106.5990000000002,111,FALSE
2020-05-01,2020,5,ARMENIA,UD,2311.543,109,FALSE
2020-05-01,2020,5,AUSTRIA,LO,28699.167,1870,FALSE
2020-05-01,2020,5,BELGIUM,EB,238593.524,3104,FALSE
2020-05-01,2020,5,BOSNIA AND HERZEGOVINA,LQ,623.193,102,FALSE
2020-05-01,2020,5,BULGARIA,LB,21893.920000000002,969,FALSE
2020-05-01,2020,5,CANARY ISLANDS,GC,11006.264,1643,FALSE
2020-05-01,2020,5,CROATIA,LD,2615.799,570,FALSE
2020-05-01,2020,5,CYPRUS,LC,12745.25,379,FALSE
2020-05-01,2020,5,CZECHIA,LK,12039.268,1120,FALSE
2020-05-01,2020,5,DENMARK,EK,26386.7,2112,TRUE
2020-05-01,2020,5,ESTONIA,EE,2293.0440000000003,507,FALSE
2020-05-01,2020,5,FINLAND,EF,37935.333,1573,FALSE
2020-05-01,2020,5,FRANCE,LF,346089.68,12271,FALSE
2020-05-01,2020,5,GEORGIA,UG,12899.04,239,FALSE
2020-05-01,2020,5,GERMANY,ED,753883.138,20863,FALSE
2020-05-01,2020,5,GREECE,LG,25525.137000000002,3686,FALSE
2020-05-01,2020,5,HUNGARY,LH,15938.994,851,FALSE
2020-05-01,2020,5,ICELAND,BI,6471.188,850,FALSE
2020-05-01,2020,5,IRELAND,EI,59902.454,1472,FALSE
2020-05-01,2020,5,ITALY,LI,142651.63,8833,FALSE
2020-05-01,2020,5,KOSOVO,BK,1325.102,114,FALSE
2020-05-01,2020,5,LATVIA,EV,3136.297,331,FALSE
2020-05-01,2020,5,LITHUANIA,EY,6204.146000000001,549,FALSE
2020-05-01,2020,5,LUXEMBOURG,EL,118697.697,693,FALSE
2020-05-01,2020,5,MALTA,LM,4429.17,293,FALSE
2020-05-01,2020,5,"MOLDOVA, REPUBLIC OF",LU,1123.846,97,FALSE
2020-05-01,2020,5,MONACO,LN,15.026000000000002,22,FALSE
2020-05-01,2020,5,MONTENEGRO,LY,361.09000000000003,42,FALSE
2020-05-01,2020,5,NETHERLANDS,EH,357214.296,6205,FALSE
2020-05-01,2020,5,NORTH MACEDONIA,LW,403.223,67,FALSE
2020-05-01,2020,5,NORWAY,EN,61506.94,10147,TRUE
2020-05-01,2020,5,POLAND,EP,22742.152000000002,2289,FALSE
2020-05-01,2020,5,PORTUGAL,LP,36865.631,1866,TRUE
2020-05-01,2020,5,ROMANIA,LR,13048.146,1172,FALSE
2020-05-01,2020,5,SERBIA,LY,6498.572,433,FALSE
2020-05-01,2020,5,SLOVAKIA,LZ,1790.237,268,FALSE
2020-05-01,2020,5,SLOVENIA,LJ,1509.9850000000001,262,FALSE
2020-05-01,2020,5,SPAIN,LE,176904.165,6384,FALSE
2020-05-01,2020,5,SWEDEN,ES,27037.765,3828,FALSE
2020-05-01,2020,5,SWITZERLAND,LS,72826.772,3131,FALSE
2020-05-01,2020,5,TÜRKIYE,LT,187085.615,3316,FALSE
2020-05-01,2020,5,UNITED KINGDOM,EG,562576.56,12072,TRUE
2020-06-01,2020,6,ALBANIA,LA,2204.733,230,FALSE
2020-06-01,2020,6,ARMENIA,UD,3497.915,156,FALSE
2020-06-01,2020,6,AUSTRIA,LO,28924.839,3601,FALSE
2020-06-01,2020,6,BELGIUM,EB,223893.793,4197,FALSE
2020-06-01,2020,6,BOSNIA AND HERZEGOVINA,LQ,2887.101,307,FALSE
2020-06-01,2020,6,BULGARIA,LB,30081.068,1517,FALSE
2020-06-01,2020,6,CANARY ISLANDS,GC,18642.724000000002,3245,FALSE
2020-06-01,2020,6,CROATIA,LD,8099.992,1833,FALSE
2020-06-01,2020,6,CYPRUS,LC,16697.61,702,FALSE
2020-06-01,2020,6,CZECHIA,LK,10483.737,1750,FALSE
2020-06-01,2020,6,DENMARK,EK,33436.91,3379,TRUE
2020-06-01,2020,6,ESTONIA,EE,3894.08,794,FALSE
2020-06-01,2020,6,FINLAND,EF,36835.079,2275,FALSE
2020-06-01,2020,6,FRANCE,LF,443925.262,24660,FALSE
