YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2013,1,ALBANIA,LA,7291.4000000000005,785,FALSE
2013,1,ARMENIA,UD,13666.505000000001,688,FALSE
2013,1,AUSTRIA,LO,167252.552,13369,FALSE
2013,1,BELGIUM,EB,269608.78,11057,FALSE
2013,1,BOSNIA AND HERZEGOVINA,LQ,1933.698,360,FALSE
2013,1,BULGARIA,LB,25787.18,1869,FALSE
2013,1,CANARY ISLANDS,GC,253915.122,11941,FALSE
2013,1,CROATIA,LD,12190.886,1843,FALSE
2013,1,CYPRUS,LC,34762.39,1372,FALSE
2013,1,CZECHIA,LK,60705.68,4903,FALSE
2013,1,DENMARK,EK,192142.817,13051,TRUE
2013,1,FINLAND,EF,171156.125,10216,FALSE
2013,1,FRANCE,LF,1503891.869,70842,FALSE
2013,1,GERMANY,ED,2029981.431,77130,FALSE
2013,1,GREECE,LG,80760.59,9112,FALSE
2013,1,HUNGARY,LH,42363.088,3350,FALSE
2013,1,ICELAND,BI,13626.704,1445,FALSE
2013,1,IRELAND,EI,127250.091,7872,FALSE
2013,1,ITALY,LI,818163.532,53214,FALSE
2013,1,KOSOVO,BK,8470.074,690,FALSE
2013,1,LATVIA,EV,25894.394,2477,FALSE
2013,1,LIECHTENSTEIN,LS,0.6900000000000001,1,FALSE
2013,1,LITHUANIA,EY,15368.034,1548,FALSE
2013,1,LUXEMBOURG,EL,77284.889,2003,FALSE
2013,1,MALTA,LM,17595.035,966,FALSE
2013,1,"MOLDOVA, REPUBLIC OF",LU,5852.731000000001,586,FALSE
2013,1,MONACO,LN,14.306000000000001,21,FALSE
2013,1,MONTENEGRO,LY,3422.983,491,FALSE
2013,1,NETHERLANDS,EH,738599.447,18907,FALSE
2013,1,NORTH MACEDONIA,LW,4758.273,442,FALSE
2013,1,NORWAY,EN,213432.493,31149,TRUE
2013,1,POLAND,EP,115220.507,11465,FALSE
2013,1,PORTUGAL,LP,222859.101,10329,TRUE
2013,1,ROMANIA,LR,57562.324,5064,FALSE
2013,1,SERBIA,LY,15710.237000000001,1704,FALSE
2013,1,SLOVAKIA,LZ,5177.454000000001,767,FALSE
2013,1,SLOVENIA,LJ,7598.787,1068,FALSE
2013,1,SPAIN,LE,828325.255,42083,FALSE
2013,1,SWEDEN,ES,217406.218,20497,FALSE
2013,1,SWITZERLAND,LS,390148.346,20455,FALSE
2013,1,TÜRKIYE,LT,670159.041,34229,FALSE
2013,1,UNITED KINGDOM,EG,2356051.598,79391,TRUE
2013,2,ALBANIA,LA,5918.586,660,FALSE
2013,2,ARMENIA,UD,12884.795,664,FALSE
2013,2,AUSTRIA,LO,154264.575,12670,FALSE
2013,2,BELGIUM,EB,251723.604,10811,FALSE
2013,2,BOSNIA AND HERZEGOVINA,LQ,1639.491,325,FALSE
2013,2,BULGARIA,LB,22669.195,1629,FALSE
2013,2,CANARY ISLANDS,GC,237989.566,11164,FALSE
2013,2,CROATIA,LD,11014.35,1737,FALSE
