YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2016,2,SWITZERLAND,LS,388293.696,19694,FALSE
2016,2,TÜRKIYE,LT,925206.845,44192,FALSE
2016,2,UNITED KINGDOM,EG,2455305.561,86872,TRUE
2016,3,ALBANIA,LA,8450.441,836,FALSE
2016,3,ARMENIA,UD,12282.168,655,FALSE
2016,3,AUSTRIA,LO,192206.344,14008,FALSE
2016,3,BELGIUM,EB,287373.171,11822,FALSE
2016,3,BOSNIA AND HERZEGOVINA,LQ,4673.9000000000005,513,FALSE
2016,3,BULGARIA,LB,32598.084,2242,FALSE
2016,3,CANARY ISLANDS,GC,322340.857,15439,FALSE
2016,3,CROATIA,LD,16723.082000000002,2322,FALSE
2016,3,CYPRUS,LC,49827.171,2022,FALSE
2016,3,CZECHIA,LK,71007.447,5761,FALSE
2016,3,DENMARK,EK,235847.6,14981,TRUE
2016,3,FINLAND,EF,186753.142,9908,FALSE
2016,3,FRANCE,LF,1580951.056,75982,FALSE
2016,3,GEORGIA,UG,17016.222,907,FALSE
2016,3,GERMANY,ED,2358639.753,90469,FALSE
2016,3,GREECE,LG,119842.515,11892,FALSE
2016,3,HUNGARY,LH,57573.972,4078,FALSE
2016,3,ICELAND,BI,26692.22,1791,FALSE
2016,3,IRELAND,EI,185562.113,10429,FALSE
2016,3,ITALY,LI,945324.711,59038,FALSE
2016,3,KOSOVO,BK,7677.736000000001,588,FALSE
2016,3,LATVIA,EV,27374.321,2661,FALSE
2016,3,LITHUANIA,EY,21498.402000000002,2022,FALSE
2016,3,LUXEMBOURG,EL,112780.081,2647,FALSE
2016,3,MALTA,LM,27044.928,1478,FALSE
2016,3,"MOLDOVA, REPUBLIC OF",LU,9320.199,732,FALSE
2016,3,MONACO,LN,18.284000000000002,30,FALSE
2016,3,MONTENEGRO,LY,4154.405,538,FALSE
2016,3,NETHERLANDS,EH,844434.909,23740,FALSE
2016,3,NORTH MACEDONIA,LW,7803.031,610,FALSE
2016,3,NORWAY,EN,238401.648,31275,TRUE
2016,3,POLAND,EP,164687.926,13840,FALSE
2016,3,PORTUGAL,LP,283154.089,13695,TRUE
2016,3,ROMANIA,LR,84015.057,6551,FALSE
2016,3,SERBIA,LY,23247.764,2328,FALSE
2016,3,SLOVAKIA,LZ,9555.413,1071,FALSE
2016,3,SLOVENIA,LJ,7190.215,1248,FALSE
2016,3,SPAIN,LE,1079553.401,54268,FALSE
2016,3,SWEDEN,ES,266992.666,23708,FALSE
2016,3,SWITZERLAND,LS,428361.673,21440,FALSE
2016,3,TÜRKIYE,LT,1045800.879,49461,FALSE
2016,3,UNITED KINGDOM,EG,2740741.409,96295,TRUE
2016,4,ALBANIA,LA,8313.7,840,FALSE
2016,4,ARMENIA,UD,13457.421,646,FALSE
2016,4,AUSTRIA,LO,197370.663,13904,FALSE
2016,4,BELGIUM,EB,294373.968,11631,FALSE
2016,4,BOSNIA AND HERZEGOVINA,LQ,6025.433,604,FALSE
2016,4,BULGARIA,LB,36412.102,2559,FALSE
2016,4,CANARY ISLANDS,GC,291822.775,14537,FALSE
2016,4,CROATIA,LD,27312.986,3121,FALSE
2016,4,CYPRUS,LC,69876.555,2719,FALSE
2016,4,CZECHIA,LK,75359.236,6122,FALSE
2016,4,DENMARK,EK,237837.84100000001,15470,TRUE
2016,4,FINLAND,EF,168156.303,9759,FALSE
2016,4,FRANCE,LF,1703102.748,82134,FALSE
2016,4,GEORGIA,UG,19515.373,1009,FALSE
2016,4,GERMANY,ED,2408619.732,96089,FALSE
2016,4,GREECE,LG,189094.502,15323,FALSE
2016,4,HUNGARY,LH,62272.969,4358,FALSE
2016,4,ICELAND,BI,27300.452,1843,FALSE
2016,4,IRELAND,EI,205957.193,11148,FALSE
2016,4,ITALY,LI,1031569.713,63226,FALSE
2016,4,KOSOVO,BK,8121.1810000000005,657,FALSE
2016,4,LATVIA,EV,28787.07,2848,FALSE
2016,4,LITHUANIA,EY,25816.584,2283,FALSE
2016,4,LUXEMBOURG,EL,114701.198,2800,FALSE
2016,4,MALTA,LM,33865.948000000004,1857,FALSE
2016,4,"MOLDOVA, REPUBLIC OF",LU,10372.451000000001,801,FALSE
2016,4,MONACO,LN,28.835,47,FALSE
2016,4,MONTENEGRO,LY,6065.049,699,FALSE
2016,4,NETHERLANDS,EH,892236.078,25669,FALSE
2016,4,NORTH MACEDONIA,LW,8115.657,645,FALSE
2016,4,NORWAY,EN,238984.793,33478,TRUE
2016,4,POLAND,EP,169430.482,14755,FALSE
2016,4,PORTUGAL,LP,320997.982,16209,TRUE
2016,4,ROMANIA,LR,90234.487,6887,FALSE
2016,4,SERBIA,LY,26959.097,2536,FALSE
2016,4,SLOVAKIA,LZ,10180.325,1147,FALSE
2016,4,SLOVENIA,LJ,7531.893,1248,FALSE
2016,4,SPAIN,LE,1229220.534,62149,FALSE
2016,4,SWEDEN,ES,255050.113,24578,FALSE
2016,4,SWITZERLAND,LS,423851.717,20525,FALSE
2016,4,TÜRKIYE,LT,1078637.647,51188,FALSE
2016,4,UNITED KINGDOM,EG,2866744.379,100288,TRUE
2016,5,ALBANIA,LA,8408.82,853,FALSE
2016,5,ARMENIA,UD,14557.505000000001,706,FALSE
2016,5,AUSTRIA,LO,219068.018,14913,FALSE
2016,5,BELGIUM,EB,346790.83,14889,FALSE
2016,5,BOSNIA AND HERZEGOVINA,LQ,6529.859,647,FALSE
2016,5,BULGARIA,LB,52988.402,3359,FALSE
2016,5,CANARY ISLANDS,GC,245063.617,13516,FALSE
2016,5,CROATIA,LD,48503.914000000004,4829,FALSE
2016,5,CYPRUS,LC,98625.164,3655,FALSE
2016,5,CZECHIA,LK,90528.801,6711,FALSE
2016,5,DENMARK,EK,249193.861,16858,TRUE
2016,5,FINLAND,EF,183943.377,10203,FALSE
2016,5,FRANCE,LF,1769005.149,88651,FALSE
2016,5,GEORGIA,UG,23020.509,1209,FALSE
2016,5,GERMANY,ED,2579277.021,101740,FALSE
2016,5,GREECE,LG,371601.874,23625,FALSE
2016,5,HUNGARY,LH,66530.548,4577,FALSE
2016,5,ICELAND,BI,42463.028,2008,FALSE
2016,5,IRELAND,EI,242264.982,12392,FALSE
2016,5,ITALY,LI,1151841.948,70500,FALSE
2016,5,KOSOVO,BK,8016.2880000000005,623,FALSE
2016,5,LATVIA,EV,32020.739,3039,FALSE
2016,5,LITHUANIA,EY,28248.343,2478,FALSE
2016,5,LUXEMBOURG,EL,113876.49,2840,FALSE
2016,5,MALTA,LM,37349.001000000004,2086,FALSE
2016,5,"MOLDOVA, REPUBLIC OF",LU,12864.163,959,FALSE
2016,5,MONACO,LN,40.569,70,FALSE
2016,5,MONTENEGRO,LY,8443.651,855,FALSE
2016,5,NETHERLANDS,EH,950495.433,27663,FALSE
2016,5,NORTH MACEDONIA,LW,8811.214,694,FALSE
2016,5,NORWAY,EN,252715.96600000001,33902,TRUE
2016,5,POLAND,EP,197830.897,15948,FALSE
2016,5,PORTUGAL,LP,351944.433,17743,TRUE
2016,5,ROMANIA,LR,94078.476,7056,FALSE
2016,5,SERBIA,LY,28380.197,2744,FALSE
2016,5,SLOVAKIA,LZ,11158.044,1245,FALSE
2016,5,SLOVENIA,LJ,8149.81,1374,FALSE
2016,5,SPAIN,LE,1420620.355,72507,FALSE
2016,5,SWEDEN,ES,269418.717,25589,FALSE
2016,5,SWITZERLAND,LS,450278.581,21911,FALSE
2016,5,TÜRKIYE,LT,1197812.21,56850,FALSE
2016,5,UNITED KINGDOM,EG,3157258.784,111201,TRUE
2016,6,ALBANIA,LA,9231.455,861,FALSE
2016,6,ARMENIA,UD,14886.919,733,FALSE
2016,6,AUSTRIA,LO,219460.242,15149,FALSE
2016,6,BELGIUM,EB,342865.749,14960,FALSE
2016,6,BOSNIA AND HERZEGOVINA,LQ,6849.860000000001,649,FALSE
2016,6,BULGARIA,LB,95641.023,5473,FALSE
2016,6,CANARY ISLANDS,GC,251045.137,13442,FALSE
2016,6,CROATIA,LD,63106.213,5710,FALSE
2016,6,CYPRUS,LC,104355.287,3803,FALSE
2016,6,CZECHIA,LK,108551.163,7767,FALSE
2016,6,DENMARK,EK,268200.884,17530,TRUE
2016,6,FINLAND,EF,178331.787,9394,FALSE
2016,6,FRANCE,LF,1809564.881,91479,FALSE
2016,6,GEORGIA,UG,24338.422,1326,FALSE
2016,6,GERMANY,ED,2586848.512,104336,FALSE
2016,6,GREECE,LG,476630.567,28957,FALSE
2016,6,HUNGARY,LH,70284.211,4780,FALSE
2016,6,ICELAND,BI,57544.6,2315,FALSE
2016,6,IRELAND,EI,271034.422,13029,FALSE
2016,6,ITALY,LI,1222773.68,72158,FALSE
2016,6,KOSOVO,BK,8625.852,672,FALSE
2016,6,LATVIA,EV,35745.762,3151,FALSE
2016,6,LITHUANIA,EY,28393.440000000002,2460,FALSE
2016,6,LUXEMBOURG,EL,113776.281,2949,FALSE
2016,6,MALTA,LM,37844.173,2113,FALSE
2016,6,"MOLDOVA, REPUBLIC OF",LU,13939.982,1048,FALSE
2016,6,MONACO,LN,30.518,48,FALSE
2016,6,MONTENEGRO,LY,18343.142,1423,FALSE
2016,6,NETHERLANDS,EH,916924.048,26478,FALSE
2016,6,NORTH MACEDONIA,LW,9047.108,730,FALSE
2016,6,NORWAY,EN,270932.682,34467,TRUE
2016,6,POLAND,EP,221721.23,17682,FALSE
2016,6,PORTUGAL,LP,372051.718,18337,TRUE
2016,6,ROMANIA,LR,100028.387,7510,FALSE
2016,6,SERBIA,LY,31532.293,3011,FALSE
2016,6,SLOVAKIA,LZ,16007.747,1641,FALSE
2016,6,SLOVENIA,LJ,9434.754,1408,FALSE
2016,6,SPAIN,LE,1502969.453,76010,FALSE
2016,6,SWEDEN,ES,272449.857,24158,FALSE
2016,6,SWITZERLAND,LS,455865.015,22086,FALSE
2016,6,TÜRKIYE,LT,1168310.506,55617,FALSE
2016,6,UNITED KINGDOM,EG,3203058.647,113550,TRUE
2016,7,ALBANIA,LA,11223.878,1051,FALSE
2016,7,ARMENIA,UD,18402.017,912,FALSE
2016,7,AUSTRIA,LO,237122.103,15469,FALSE
2016,7,BELGIUM,EB,371984.749,15476,FALSE
2016,7,BOSNIA AND HERZEGOVINA,LQ,9742.863000000001,768,FALSE
2016,7,BULGARIA,LB,119377.419,6684,FALSE
2016,7,CANARY ISLANDS,GC,286471.42,14754,FALSE
2016,7,CROATIA,LD,82035.956,7550,FALSE
2016,7,CYPRUS,LC,116765.567,4469,FALSE
2016,7,CZECHIA,LK,120176.86,8084,FALSE
2016,7,DENMARK,EK,291176.617,16260,TRUE
2016,7,FINLAND,EF,180526.932,8361,FALSE
2016,7,FRANCE,LF,1987649.809,94722,FALSE
2016,7,GEORGIA,UG,30991.258,1672,FALSE
2016,7,GERMANY,ED,2726175.989,103986,FALSE
2016,7,GREECE,LG,577684.483,35171,FALSE
2016,7,HUNGARY,LH,76322.79000000001,5043,FALSE
2016,7,ICELAND,BI,61039.308,2567,FALSE
2016,7,IRELAND,EI,282693.849,13437,FALSE
2016,7,ITALY,LI,1364993.425,81261,FALSE
2016,7,KOSOVO,BK,11907.471,869,FALSE
2016,7,LATVIA,EV,33844.662,3061,FALSE
2016,7,LITHUANIA,EY,27477.536,2478,FALSE
2016,7,LUXEMBOURG,EL,122534.736,2915,FALSE
2016,7,MALTA,LM,42227.287,2349,FALSE
2016,7,"MOLDOVA, REPUBLIC OF",LU,15932.401,1143,FALSE
2016,7,MONACO,LN,64.063,96,FALSE
2016,7,MONTENEGRO,LY,22286.828,1803,FALSE
2016,7,NETHERLANDS,EH,1013172.988,28676,FALSE
2016,7,NORTH MACEDONIA,LW,10841.869,887,FALSE
2016,7,NORWAY,EN,283734.966,31434,TRUE
2016,7,POLAND,EP,236111.691,17579,FALSE
2016,7,PORTUGAL,LP,422990.304,20426,TRUE
2016,7,ROMANIA,LR,110042.76000000001,7874,FALSE
2016,7,SERBIA,LY,36904.855,3381,FALSE
2016,7,SLOVAKIA,LZ,20966.79,1813,FALSE
2016,7,SLOVENIA,LJ,11359.148000000001,1528,FALSE
2016,7,SPAIN,LE,1706104.009,84644,FALSE
2016,7,SWEDEN,ES,278517.201,20732,FALSE
2016,7,SWITZERLAND,LS,502740.853,23226,FALSE
2016,7,TÜRKIYE,LT,1343212.889,63059,FALSE
2016,7,UNITED KINGDOM,EG,3403457.359,117902,TRUE
2016,8,ALBANIA,LA,12157.048999999999,1178,FALSE
2016,8,ARMENIA,UD,20531.003,1014,FALSE
2016,8,AUSTRIA,LO,231288.54,15101,FALSE
2016,8,BELGIUM,EB,366334.213,14882,FALSE
2016,8,BOSNIA AND HERZEGOVINA,LQ,10207.293,798,FALSE
2016,8,BULGARIA,LB,117245.63,6536,FALSE
2016,8,CANARY ISLANDS,GC,293667.749,15294,FALSE
2016,8,CROATIA,LD,78176.964,7435,FALSE
2016,8,CYPRUS,LC,115756.446,4443,FALSE
2016,8,CZECHIA,LK,119923.57,8190,FALSE
2016,8,DENMARK,EK,270046.915,16855,TRUE
2016,8,FINLAND,EF,185130.94,9641,FALSE
2016,8,FRANCE,LF,1973374.301,86520,FALSE
2016,8,GEORGIA,UG,34480.762,1762,FALSE
2016,8,GERMANY,ED,2707215.907,101927,FALSE
2016,8,GREECE,LG,578552.81,35812,FALSE
2016,8,HUNGARY,LH,75373.107,4865,FALSE
2016,8,ICELAND,BI,61684.513,2503,FALSE
2016,8,IRELAND,EI,271422.455,13000,FALSE
2016,8,ITALY,LI,1353297.191,79175,FALSE
2016,8,KOSOVO,BK,12872.393,930,FALSE
2016,8,LATVIA,EV,34886.298,3142,FALSE
2016,8,LITHUANIA,EY,27615.097,2468,FALSE
2016,8,LUXEMBOURG,EL,120083.823,2773,FALSE
2016,8,MALTA,LM,41780.311,2388,FALSE
2016,8,"MOLDOVA, REPUBLIC OF",LU,16665.29,1198,FALSE
2016,8,MONACO,LN,57.645,89,FALSE
2016,8,MONTENEGRO,LY,21988.29,1758,FALSE
2016,8,NETHERLANDS,EH,1013067.913,28596,FALSE
2016,8,NORTH MACEDONIA,LW,10839.745,891,FALSE
2016,8,NORWAY,EN,275900.754,34752,TRUE
2016,8,POLAND,EP,234980.959,17696,FALSE
2016,8,PORTUGAL,LP,425070.06,20609,TRUE
2016,8,ROMANIA,LR,114052.83,8106,FALSE
2016,8,SERBIA,LY,37843.785,3420,FALSE
2016,8,SLOVAKIA,LZ,20204.309,1758,FALSE
2016,8,SLOVENIA,LJ,11451.86,1571,FALSE
2016,8,SPAIN,LE,1696280.857,83595,FALSE
2016,8,SWEDEN,ES,275748.722,23205,FALSE
2016,8,SWITZERLAND,LS,494830.555,22636,FALSE
2016,8,TÜRKIYE,LT,1372893.969,64021,FALSE
2016,8,UNITED KINGDOM,EG,3406213.11,117379,TRUE
2016,9,ALBANIA,LA,11251.445,1072,FALSE
2016,9,ARMENIA,UD,18309.443,919,FALSE
2016,9,AUSTRIA,LO,228924.545,15410,FALSE
2016,9,BELGIUM,EB,348636.546,15143,FALSE
2016,9,BOSNIA AND HERZEGOVINA,LQ,9933.672,727,FALSE
2016,9,BULGARIA,LB,90492.437,5220,FALSE
2016,9,CANARY ISLANDS,GC,262853.65,13729,FALSE
2016,9,CROATIA,LD,63020.347,6211,FALSE
2016,9,CYPRUS,LC,106232.738,3990,FALSE
2016,9,CZECHIA,LK,116164.734,8139,FALSE
2016,9,DENMARK,EK,258107.935,17378,TRUE
2016,9,FINLAND,EF,182870.925,10284,FALSE
2016,9,FRANCE,LF,1821126.945,89495,FALSE
2016,9,GEORGIA,UG,30441.186,1574,FALSE
2016,9,GERMANY,ED,2650132.035,106921,FALSE
2016,9,GREECE,LG,490911.593,29990,FALSE
2016,9,HUNGARY,LH,71335.909,4821,FALSE
2016,9,ICELAND,BI,55817.784,2288,FALSE
2016,9,IRELAND,EI,254426.01,12319,FALSE
2016,9,ITALY,LI,1254383.365,73857,FALSE
2016,9,KOSOVO,BK,8973.356,682,FALSE
2016,9,LATVIA,EV,32594.767,3058,FALSE
2016,9,LITHUANIA,EY,29157.75,2549,FALSE
2016,9,LUXEMBOURG,EL,120028.864,2983,FALSE
2016,9,MALTA,LM,38877.289000000004,2182,FALSE
2016,9,"MOLDOVA, REPUBLIC OF",LU,15046.162,1109,FALSE
2016,9,MONACO,LN,32.665,49,FALSE
2016,9,MONTENEGRO,LY,17906.297,1372,FALSE
2016,9,NETHERLANDS,EH,952417.221,27617,FALSE
2016,9,NORTH MACEDONIA,LW,9462.187,766,FALSE
2016,9,NORWAY,EN,259318.614,35246,TRUE
2016,9,POLAND,EP,227040.218,17546,FALSE
2016,9,PORTUGAL,LP,382766.911,18696,TRUE
2016,9,ROMANIA,LR,108868.993,8101,FALSE
2016,9,SERBIA,LY,35102.166,3141,FALSE
2016,9,SLOVAKIA,LZ,17486.981,1619,FALSE
2016,9,SLOVENIA,LJ,10370.99,1540,FALSE
2016,9,SPAIN,LE,1542374.597,76479,FALSE
2016,9,SWEDEN,ES,279070.56,26517,FALSE
2016,9,SWITZERLAND,LS,473688.664,22407,FALSE
2016,9,TÜRKIYE,LT,1300449.746,60765,FALSE
2016,9,UNITED KINGDOM,EG,3238162.083,114376,TRUE
2016,10,ALBANIA,LA,9865.575,1011,FALSE
2016,10,ARMENIA,UD,18338.775,916,FALSE
2016,10,AUSTRIA,LO,215461.438,14587,FALSE
2016,10,BELGIUM,EB,339721.697,14405,FALSE
2016,10,BOSNIA AND HERZEGOVINA,LQ,6414.0380000000005,630,FALSE
2016,10,BULGARIA,LB,45732.783,3031,FALSE
2016,10,CANARY ISLANDS,GC,316519.962,14858,FALSE
2016,10,CROATIA,LD,43525.809,5003,FALSE
2016,10,CYPRUS,LC,101464.133,3891,FALSE
2016,10,CZECHIA,LK,97283.458,6882,FALSE
2016,10,DENMARK,EK,265116.229,17119,TRUE
2016,10,FINLAND,EF,185524.226,9877,FALSE
2016,10,FRANCE,LF,1770642.065,84254,FALSE
2016,10,GEORGIA,UG,27241.898,1405,FALSE
2016,10,GERMANY,ED,2662166.58,104603,FALSE
2016,10,GREECE,LG,334595.643,20648,FALSE
2016,10,HUNGARY,LH,68294.542,4602,FALSE
2016,10,ICELAND,BI,46323.193,1975,FALSE
2016,10,IRELAND,EI,242171.343,11974,FALSE
2016,10,ITALY,LI,1145687.343,65540,FALSE
2016,10,KOSOVO,BK,9284.954,680,FALSE
2016,10,LATVIA,EV,32349.006,3046,FALSE
2016,10,LITHUANIA,EY,28187.176,2504,FALSE
2016,10,LUXEMBOURG,EL,131882.069,3007,FALSE
2016,10,MALTA,LM,38481.195999999996,2144,FALSE
2016,10,"MOLDOVA, REPUBLIC OF",LU,13198.325,1001,FALSE
2016,10,MONACO,LN,20.425,35,FALSE
2016,10,MONTENEGRO,LY,7886.979,794,FALSE
2016,10,NETHERLANDS,EH,956845.073,27364,FALSE
2016,10,NORTH MACEDONIA,LW,8726.79,687,FALSE
2016,10,NORWAY,EN,261443.742,34857,TRUE
2016,10,POLAND,EP,195389.312,16024,FALSE
2016,10,PORTUGAL,LP,363585.181,17774,TRUE
2016,10,ROMANIA,LR,102896.475,7764,FALSE
2016,10,SERBIA,LY,33278.545,2833,FALSE
2016,10,SLOVAKIA,LZ,12497.508,1195,FALSE
2016,10,SLOVENIA,LJ,8995.412,1343,FALSE
2016,10,SPAIN,LE,1426970.415,70135,FALSE
2016,10,SWEDEN,ES,277422.643,25957,FALSE
2016,10,SWITZERLAND,LS,457526.717,21529,FALSE
2016,10,TÜRKIYE,LT,1229987.399,57264,FALSE
2016,10,UNITED KINGDOM,EG,3173274.775,110652,TRUE
2016,11,ALBANIA,LA,8677.764000000001,902,FALSE
2016,11,ARMENIA,UD,15913.036,794,FALSE
2016,11,AUSTRIA,LO,179011.698,12845,FALSE
2016,11,BELGIUM,EB,318378.648,12875,FALSE
2016,11,BOSNIA AND HERZEGOVINA,LQ,4841.534000000001,495,FALSE
2016,11,BULGARIA,LB,36876.345,2509,FALSE
2016,11,CANARY ISLANDS,GC,329224.236,15040,FALSE
2016,11,CROATIA,LD,15451.636,2593,FALSE
2016,11,CYPRUS,LC,53436.606,2322,FALSE
2016,11,CZECHIA,LK,78497.345,6091,FALSE
2016,11,DENMARK,EK,220217.71,14902,TRUE
2016,11,FINLAND,EF,172162.521,9882,FALSE
2016,11,FRANCE,LF,1507664.047,70699,FALSE
2016,11,GEORGIA,UG,21479.813000000002,1114,FALSE
2016,11,GERMANY,ED,2219655.192,87206,FALSE
2016,11,GREECE,LG,115944.817,11205,FALSE
2016,11,HUNGARY,LH,56517.629,3929,FALSE
2016,11,ICELAND,BI,37237.138,1677,FALSE
2016,11,IRELAND,EI,184234.143,9903,FALSE
2016,11,ITALY,LI,888591.123,53498,FALSE
2016,11,KOSOVO,BK,7156.267000000001,529,FALSE
2016,11,LATVIA,EV,25810.099000000002,2611,FALSE
2016,11,LIECHTENSTEIN,LS,0.74,1,FALSE
2016,11,LITHUANIA,EY,22627.099000000002,2185,FALSE
2016,11,LUXEMBOURG,EL,137019.035,2712,FALSE
2016,11,MALTA,LM,27905.218,1588,FALSE
2016,11,"MOLDOVA, REPUBLIC OF",LU,11357.969000000001,885,FALSE
2016,11,MONACO,LN,15.364,26,FALSE
2016,11,MONTENEGRO,LY,4173.258,518,FALSE
2016,11,NETHERLANDS,EH,825130.905,22808,FALSE
2016,11,NORTH MACEDONIA,LW,7783.555,616,FALSE
2016,11,NORWAY,EN,233908.987,32025,TRUE
2016,11,POLAND,EP,178366.915,14316,FALSE
2016,11,PORTUGAL,LP,282086.714,13872,TRUE
2016,11,ROMANIA,LR,91620.32,7269,FALSE
2016,11,SERBIA,LY,26129.275,2284,FALSE
2016,11,SLOVAKIA,LZ,9592.503,1097,FALSE
2016,11,SLOVENIA,LJ,6679.95,1128,FALSE
2016,11,SPAIN,LE,1037878.348,51306,FALSE
2016,11,SWEDEN,ES,256788.364,24033,FALSE
2016,11,SWITZERLAND,LS,397509.957,18460,FALSE
2016,11,TÜRKIYE,LT,926089.881,45693,FALSE
2016,11,UNITED KINGDOM,EG,2696605.89,92878,TRUE
2016,12,ALBANIA,LA,9707.154,963,FALSE
2016,12,ARMENIA,UD,17754.814,857,FALSE
2016,12,AUSTRIA,LO,185287.557,12726,FALSE
2016,12,BELGIUM,EB,324671.81,12649,FALSE
2016,12,BOSNIA AND HERZEGOVINA,LQ,5033.2970000000005,506,FALSE
2016,12,BULGARIA,LB,39749.329,2568,FALSE
2016,12,CANARY ISLANDS,GC,353931.164,15721,FALSE
2016,12,CROATIA,LD,14524.327000000001,2294,FALSE
2016,12,CYPRUS,LC,45218.279,2080,FALSE
2016,12,CZECHIA,LK,81573.942,5805,FALSE
2016,12,DENMARK,EK,219516.1,13363,TRUE
2016,12,FINLAND,EF,194964.71,9715,FALSE
2016,12,FRANCE,LF,1611972.022,70129,FALSE
2016,12,GEORGIA,UG,22888.676,1199,FALSE
2016,12,GERMANY,ED,2230004.035,82820,FALSE
