FLIGHT_MONTH,YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2019-04-01,2019,4,IRELAND,EI,272100.418,12444,FALSE
2019-04-01,2019,4,ITALY,LI,1240918.024,68277,FALSE
2019-04-01,2019,4,KOSOVO,BK,10600.583,759,FALSE
2019-04-01,2019,4,LATVIA,EV,41129.619,3722,FALSE
2019-04-01,2019,4,LITHUANIA,EY,33634.537,2687,FALSE
2019-04-01,2019,4,LUXEMBOURG,EL,144072.429,3272,FALSE
2019-04-01,2019,4,MALTA,LM,45542.211,2597,FALSE
2019-04-01,2019,4,"MOLDOVA, REPUBLIC OF",LU,14638.443,1041,FALSE
2019-04-01,2019,4,MONACO,LN,23.762,33,FALSE
2019-04-01,2019,4,MONTENEGRO,LY,8579.318000000001,880,FALSE
2019-04-01,2019,4,NETHERLANDS,EH,942079.587,28019,FALSE
2019-04-01,2019,4,NORTH MACEDONIA,LW,11694.82,854,FALSE
2019-04-01,2019,4,NORWAY,EN,239328.664,27562,TRUE
2019-04-01,2019,4,POLAND,EP,248416.108,18406,FALSE
2019-04-01,2019,4,PORTUGAL,LP,432007.795,20138,TRUE
2019-04-01,2019,4,ROMANIA,LR,119852.8,8392,FALSE
2019-04-01,2019,4,SERBIA,LY,33600.775,2872,FALSE
2019-04-01,2019,4,SLOVAKIA,LZ,12227.357,1237,FALSE
2019-04-01,2019,4,SLOVENIA,LJ,10217.601,1470,FALSE
2019-04-01,2019,4,SPAIN,LE,1533634.245,73429,FALSE
2019-04-01,2019,4,SWEDEN,ES,257046.189,22134,FALSE
2019-04-01,2019,4,SWITZERLAND,LS,478092.438,20895,FALSE
2019-04-01,2019,4,TÜRKIYE,LT,1241143.291,50631,FALSE
2019-04-01,2019,4,UNITED KINGDOM,EG,3072182.577,103987,TRUE
2019-05-01,2019,5,ALBANIA,LA,13342.071,1198,FALSE
2019-05-01,2019,5,ARMENIA,UD,19223.614,977,FALSE
2019-05-01,2019,5,AUSTRIA,LO,279786.792,16110,FALSE
2019-05-01,2019,5,BELGIUM,EB,414610.25,15281,FALSE
2019-05-01,2019,5,BOSNIA AND HERZEGOVINA,LQ,7971.75,808,FALSE
2019-05-01,2019,5,BULGARIA,LB,62505.992,3905,FALSE
2019-05-01,2019,5,CANARY ISLANDS,GC,244837.124,15696,FALSE
2019-05-01,2019,5,CROATIA,LD,72248.438,6278,FALSE
2019-05-01,2019,5,CYPRUS,LC,107420.038,4046,FALSE
2019-05-01,2019,5,CZECHIA,LK,123164.554,7611,FALSE
2019-05-01,2019,5,DENMARK,EK,263719.259,17002,TRUE
2019-05-01,2019,5,ESTONIA,EE,18627.841,2255,FALSE
2019-05-01,2019,5,FINLAND,EF,230426.612,12027,FALSE
2019-05-01,2019,5,FRANCE,LF,1935593.442,89632,FALSE
2019-05-01,2019,5,GEORGIA,UG,43463.506,2129,FALSE
2019-05-01,2019,5,GERMANY,ED,2712589.64,108408,FALSE
2019-05-01,2019,5,GREECE,LG,463810.949,27379,FALSE
2019-05-01,2019,5,HUNGARY,LH,96450.476,5804,FALSE
2019-05-01,2019,5,ICELAND,BI,43833.439,2065,FALSE
2019-05-01,2019,5,IRELAND,EI,307477.523,13707,FALSE
2019-05-01,2019,5,ITALY,LI,1341888.735,74695,FALSE
2019-05-01,2019,5,KOSOVO,BK,10412.472,768,FALSE
2019-05-01,2019,5,LATVIA,EV,46377.084,4041,FALSE
2019-05-01,2019,5,LITHUANIA,EY,37230.254,3070,FALSE
2019-05-01,2019,5,LUXEMBOURG,EL,150164.552,3463,FALSE
2019-05-01,2019,5,MALTA,LM,48384.237,2829,FALSE
2019-05-01,2019,5,"MOLDOVA, REPUBLIC OF",LU,17440.258,1274,FALSE
2019-05-01,2019,5,MONACO,LN,37.387,60,FALSE
2019-05-01,2019,5,MONTENEGRO,LY,14167.348,1239,FALSE
2019-05-01,2019,5,NETHERLANDS,EH,994175.51,29885,FALSE
2019-05-01,2019,5,NORTH MACEDONIA,LW,12496.879,923,FALSE
2019-05-01,2019,5,NORWAY,EN,261809.342,30959,TRUE
2019-05-01,2019,5,POLAND,EP,281020.646,20337,FALSE
2019-05-01,2019,5,PORTUGAL,LP,461937.474,21315,TRUE
2019-05-01,2019,5,ROMANIA,LR,128054.079,9056,FALSE
2019-05-01,2019,5,SERBIA,LY,35693.126000000004,3111,FALSE
2019-05-01,2019,5,SLOVAKIA,LZ,14005.298999999999,1432,FALSE
2019-05-01,2019,5,SLOVENIA,LJ,11958.508,1568,FALSE
2019-05-01,2019,5,SPAIN,LE,1688726.916,81525,FALSE
2019-05-01,2019,5,SWEDEN,ES,277975.321,24237,FALSE
2019-05-01,2019,5,SWITZERLAND,LS,489782.907,21696,FALSE
2019-05-01,2019,5,TÜRKIYE,LT,1459615.854,57498,FALSE
2019-05-01,2019,5,UNITED KINGDOM,EG,3294115.882,114895,TRUE
2019-06-01,2019,6,ALBANIA,LA,15562.883000000002,1306,FALSE
2019-06-01,2019,6,ARMENIA,UD,22782.595,1190,FALSE
2019-06-01,2019,6,AUSTRIA,LO,283119.529,17209,FALSE
2019-06-01,2019,6,BELGIUM,EB,422406.28,15211,FALSE
2019-06-01,2019,6,BOSNIA AND HERZEGOVINA,LQ,13019.859,976,FALSE
2019-06-01,2019,6,BULGARIA,LB,102021.205,5846,FALSE
2019-06-01,2019,6,CANARY ISLANDS,GC,249428.128,15655,FALSE
2019-06-01,2019,6,CROATIA,LD,98922.383,7882,FALSE
2019-06-01,2019,6,CYPRUS,LC,118347.357,4444,FALSE
2019-06-01,2019,6,CZECHIA,LK,152952.679,8862,FALSE
2019-06-01,2019,6,DENMARK,EK,286724.47000000003,17276,TRUE
2019-06-01,2019,6,ESTONIA,EE,19459.920000000002,2330,FALSE
2019-06-01,2019,6,FINLAND,EF,223145.896,11126,FALSE
2019-06-01,2019,6,FRANCE,LF,2021080.243,94274,FALSE
2019-06-01,2019,6,GEORGIA,UG,51727.693,2563,FALSE
2019-06-01,2019,6,GERMANY,ED,2758337.955,107055,FALSE
2019-06-01,2019,6,GREECE,LG,601481.152,35592,FALSE
2019-06-01,2019,6,HUNGARY,LH,103442.747,5973,FALSE
2019-06-01,2019,6,ICELAND,BI,59718.942,2265,FALSE
2019-06-01,2019,6,IRELAND,EI,324625.112,13909,FALSE
2019-06-01,2019,6,ITALY,LI,1458744.218,80705,FALSE
2019-06-01,2019,6,KOSOVO,BK,11868.397,837,FALSE
2019-06-01,2019,6,LATVIA,EV,47213.502,4060,FALSE
2019-06-01,2019,6,LITHUANIA,EY,35000.423,2955,FALSE
2019-06-01,2019,6,LUXEMBOURG,EL,145924.305,3402,FALSE
2019-06-01,2019,6,MALTA,LM,50555.076,2943,FALSE
2019-06-01,2019,6,"MOLDOVA, REPUBLIC OF",LU,20103.807,1416,FALSE
2019-06-01,2019,6,MONACO,LN,61.603,89,FALSE
2019-06-01,2019,6,MONTENEGRO,LY,23414.72,1789,FALSE
2019-06-01,2019,6,NETHERLANDS,EH,967957.897,28906,FALSE
2019-06-01,2019,6,NORTH MACEDONIA,LW,14420.293000000001,1025,FALSE
2019-06-01,2019,6,NORWAY,EN,282944.446,30649,TRUE
2019-06-01,2019,6,POLAND,EP,312125.497,21391,FALSE
2019-06-01,2019,6,PORTUGAL,LP,495563.022,21901,TRUE
2019-06-01,2019,6,ROMANIA,LR,138493.023,9425,FALSE
2019-06-01,2019,6,SERBIA,LY,42439.635,3539,FALSE
2019-06-01,2019,6,SLOVAKIA,LZ,21771.726,1827,FALSE
2019-06-01,2019,6,SLOVENIA,LJ,12651.816,1690,FALSE
2019-06-01,2019,6,SPAIN,LE,1804738.633,87275,FALSE
2019-06-01,2019,6,SWEDEN,ES,295049.919,23019,FALSE
2019-06-01,2019,6,SWITZERLAND,LS,505408.12,22061,FALSE
2019-06-01,2019,6,TÜRKIYE,LT,1616382.533,65483,FALSE
2019-06-01,2019,6,UNITED KINGDOM,EG,3371187.178,115378,TRUE
2019-07-01,2019,7,ALBANIA,LA,19237.772,1557,FALSE
2019-07-01,2019,7,ARMENIA,UD,28885.97,1520,FALSE
2019-07-01,2019,7,AUSTRIA,LO,294988.078,17614,FALSE
2019-07-01,2019,7,BELGIUM,EB,452012.4,16298,FALSE
2019-07-01,2019,7,BOSNIA AND HERZEGOVINA,LQ,18874.854,1169,FALSE
2019-07-01,2019,7,BULGARIA,LB,117979.835,6938,FALSE
2019-07-01,2019,7,CANARY ISLANDS,GC,268091.824,17046,FALSE
2019-07-01,2019,7,CROATIA,LD,119632.702,9478,FALSE
2019-07-01,2019,7,CYPRUS,LC,124881.598,4669,FALSE
2019-07-01,2019,7,CZECHIA,LK,163325.684,9128,FALSE
2019-07-01,2019,7,DENMARK,EK,307812.619,16528,TRUE
2019-07-01,2019,7,ESTONIA,EE,19350.764000000003,2306,FALSE
2019-07-01,2019,7,FINLAND,EF,230758.866,10531,FALSE
2019-07-01,2019,7,FRANCE,LF,2185029.517,98539,FALSE
2019-07-01,2019,7,GEORGIA,UG,48789.339,2411,FALSE
2019-07-01,2019,7,GERMANY,ED,2872928.631,110589,FALSE
2019-07-01,2019,7,GREECE,LG,686736.531,41029,FALSE
2019-07-01,2019,7,HUNGARY,LH,108817.679,6270,FALSE
2019-07-01,2019,7,ICELAND,BI,64346.834,2516,FALSE
2019-07-01,2019,7,IRELAND,EI,345404.628,14492,FALSE
2019-07-01,2019,7,ITALY,LI,1567594.215,87562,FALSE
2019-07-01,2019,7,KOSOVO,BK,16401.049,1121,FALSE
2019-07-01,2019,7,LATVIA,EV,48568.859,4265,FALSE
2019-07-01,2019,7,LITHUANIA,EY,34438.231,3000,FALSE
2019-07-01,2019,7,LUXEMBOURG,EL,147343.33000000002,3402,FALSE
2019-07-01,2019,7,MALTA,LM,53371.747,3099,FALSE
2019-07-01,2019,7,"MOLDOVA, REPUBLIC OF",LU,20813.258,1465,FALSE
2019-07-01,2019,7,MONACO,LN,51.802,76,FALSE
2019-07-01,2019,7,MONTENEGRO,LY,27062.222,2055,FALSE
2019-07-01,2019,7,NETHERLANDS,EH,1019366.127,29777,FALSE
2019-07-01,2019,7,NORTH MACEDONIA,LW,15875.044,1192,FALSE
2019-07-01,2019,7,NORWAY,EN,299670.381,29414,TRUE
2019-07-01,2019,7,POLAND,EP,328619.517,22273,FALSE
2019-07-01,2019,7,PORTUGAL,LP,544224.672,23766,TRUE
2019-07-01,2019,7,ROMANIA,LR,147861.495,10125,FALSE
2019-07-01,2019,7,SERBIA,LY,49260.056,4040,FALSE
2019-07-01,2019,7,SLOVAKIA,LZ,26723.077,2126,FALSE
2019-07-01,2019,7,SLOVENIA,LJ,12876.925,1759,FALSE
2019-07-01,2019,7,SPAIN,LE,1945326.577,92477,FALSE
2019-07-01,2019,7,SWEDEN,ES,290904.419,20799,FALSE
2019-07-01,2019,7,SWITZERLAND,LS,538260.675,22945,FALSE
2019-07-01,2019,7,TÜRKIYE,LT,1753215.408,69891,FALSE
2019-07-01,2019,7,UNITED KINGDOM,EG,3545285.846,119959,TRUE
2019-08-01,2019,8,ALBANIA,LA,19970.8,1579,FALSE
2019-08-01,2019,8,ARMENIA,UD,30294.759,1626,FALSE
2019-08-01,2019,8,AUSTRIA,LO,289426.64,17478,FALSE
2019-08-01,2019,8,BELGIUM,EB,440190.998,15689,FALSE
2019-08-01,2019,8,BOSNIA AND HERZEGOVINA,LQ,19986.010000000002,1201,FALSE
2019-08-01,2019,8,BULGARIA,LB,118270.871,6928,FALSE
2019-08-01,2019,8,CANARY ISLANDS,GC,273198.141,17303,FALSE
2019-08-01,2019,8,CROATIA,LD,116131.162,9326,FALSE
2019-08-01,2019,8,CYPRUS,LC,124436.473,4740,FALSE
2019-08-01,2019,8,CZECHIA,LK,164450.231,9101,FALSE
2019-08-01,2019,8,DENMARK,EK,297659.369,16951,TRUE
2019-08-01,2019,8,ESTONIA,EE,19049.256999999998,2332,FALSE
2019-08-01,2019,8,FINLAND,EF,230505.847,11486,FALSE
2019-08-01,2019,8,FRANCE,LF,2168108.396,90382,FALSE
2019-08-01,2019,8,GEORGIA,UG,47606.405,2389,FALSE
2019-08-01,2019,8,GERMANY,ED,2839860.694,106868,FALSE
2019-08-01,2019,8,GREECE,LG,694691.772,41593,FALSE
2019-08-01,2019,8,HUNGARY,LH,108190.855,6243,FALSE
2019-08-01,2019,8,ICELAND,BI,61948.066,2472,FALSE
2019-08-01,2019,8,IRELAND,EI,343275.431,14372,FALSE
2019-08-01,2019,8,ITALY,LI,1557787.412,84666,FALSE
2019-08-01,2019,8,KOSOVO,BK,16765.146,1195,FALSE
2019-08-01,2019,8,LATVIA,EV,48471.068,4265,FALSE
2019-08-01,2019,8,LITHUANIA,EY,35114.954,3076,FALSE
2019-08-01,2019,8,LUXEMBOURG,EL,149755.014,3153,FALSE
2019-08-01,2019,8,MALTA,LM,52948.027,3119,FALSE
2019-08-01,2019,8,"MOLDOVA, REPUBLIC OF",LU,21570.53,1510,FALSE
2019-08-01,2019,8,MONACO,LN,53.838,80,FALSE
2019-08-01,2019,8,MONTENEGRO,LY,27289.229,2098,FALSE
2019-08-01,2019,8,NETHERLANDS,EH,1025059.673,29569,FALSE
2019-08-01,2019,8,NORTH MACEDONIA,LW,16974.782,1235,FALSE
2019-08-01,2019,8,NORWAY,EN,285537.72000000003,31162,TRUE
2019-08-01,2019,8,POLAND,EP,329873.618,22084,FALSE
2019-08-01,2019,8,PORTUGAL,LP,540846.288,23720,TRUE
2019-08-01,2019,8,ROMANIA,LR,149883.509,10119,FALSE
2019-08-01,2019,8,SERBIA,LY,50279.408,4093,FALSE
2019-08-01,2019,8,SLOVAKIA,LZ,26346.058,2088,FALSE
2019-08-01,2019,8,SLOVENIA,LJ,13150.824,1687,FALSE
2019-08-01,2019,8,SPAIN,LE,1927772.077,89825,FALSE
2019-08-01,2019,8,SWEDEN,ES,283074.177,22512,FALSE
2019-08-01,2019,8,SWITZERLAND,LS,530219.846,22117,FALSE
2019-08-01,2019,8,TÜRKIYE,LT,1789426.823,71208,FALSE
2019-08-01,2019,8,UNITED KINGDOM,EG,3530817.474,118587,TRUE
2019-09-01,2019,9,ALBANIA,LA,16560.084000000003,1366,FALSE
2019-09-01,2019,9,ARMENIA,UD,25949.932,1389,FALSE
2019-09-01,2019,9,AUSTRIA,LO,276152.018,17166,FALSE
2019-09-01,2019,9,BELGIUM,EB,425195.626,15565,FALSE
2019-09-01,2019,9,BOSNIA AND HERZEGOVINA,LQ,10839.421,893,FALSE
2019-09-01,2019,9,BULGARIA,LB,89273.43400000001,5421,FALSE
2019-09-01,2019,9,CANARY ISLANDS,GC,253833.613,16067,FALSE
2019-09-01,2019,9,CROATIA,LD,92826.061,7315,FALSE
2019-09-01,2019,9,CYPRUS,LC,118117.024,4455,FALSE
2019-09-01,2019,9,CZECHIA,LK,155922.923,8977,FALSE
2019-09-01,2019,9,DENMARK,EK,272725.547,17361,TRUE
2019-09-01,2019,9,ESTONIA,EE,19349.845999999998,2278,FALSE
2019-09-01,2019,9,FINLAND,EF,223163.369,11918,FALSE
2019-09-01,2019,9,FRANCE,LF,1978809.519,91337,FALSE
2019-09-01,2019,9,GEORGIA,UG,43017.034,2111,FALSE
2019-09-01,2019,9,GERMANY,ED,2790355.957,110615,FALSE
2019-09-01,2019,9,GREECE,LG,600210.218,34954,FALSE
2019-09-01,2019,9,HUNGARY,LH,103818.764,6125,FALSE
2019-09-01,2019,9,ICELAND,BI,50244.342,2069,FALSE
2019-09-01,2019,9,IRELAND,EI,325301.81,13754,FALSE
2019-09-01,2019,9,ITALY,LI,1452932.8900000001,79132,FALSE
2019-09-01,2019,9,KOSOVO,BK,11108.09,817,FALSE
2019-09-01,2019,9,LATVIA,EV,45369.635,4015,FALSE
2019-09-01,2019,9,LITHUANIA,EY,36035.249,2949,FALSE
2019-09-01,2019,9,LUXEMBOURG,EL,145660.029,3432,FALSE
2019-09-01,2019,9,MALTA,LM,51079.903,2946,FALSE
2019-09-01,2019,9,"MOLDOVA, REPUBLIC OF",LU,18500.563000000002,1344,FALSE
2019-09-01,2019,9,MONACO,LN,46.326,70,FALSE
2019-09-01,2019,9,MONTENEGRO,LY,22673.927,1708,FALSE
2019-09-01,2019,9,NETHERLANDS,EH,989153.631,29051,FALSE
2019-09-01,2019,9,NORTH MACEDONIA,LW,14449.313,1053,FALSE
2019-09-01,2019,9,NORWAY,EN,273752.943,32249,TRUE
2019-09-01,2019,9,POLAND,EP,318389.629,21627,FALSE
2019-09-01,2019,9,PORTUGAL,LP,512383.894,22164,TRUE
2019-09-01,2019,9,ROMANIA,LR,137226.333,9588,FALSE
2019-09-01,2019,9,SERBIA,LY,45166.846,3711,FALSE
2019-09-01,2019,9,SLOVAKIA,LZ,22477.358,1849,FALSE
2019-09-01,2019,9,SLOVENIA,LJ,11339.189,1474,FALSE
2019-09-01,2019,9,SPAIN,LE,1813359.507,84977,FALSE
2019-09-01,2019,9,SWEDEN,ES,278314.968,24367,FALSE
2019-09-01,2019,9,SWITZERLAND,LS,498352.297,21901,FALSE
